CODIGO,CLAVE,DIRECCION,CMUN,DESCR,UTM_X,UTM_Y,BUSCA,DS_ABREV,DS_LARGO,ETIQUETA,URL,MUNICIPIO,CD_VIAL
28042796,CEIP,"Calle Fuentidueña, 4",079,El Quijote,447013,4469476,"Colegio Infantil y Primaria CEIP El Quijote. Calle Fuentidueña, 4. Madrid",CP INF-PRI,Colegio Infantil y Primaria,CEIP El Quijote,https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28042796,Madrid,07905013
28042802,CEIP,"Calle Baleares, 2",009,Valderrey,457759,4494826,"Colegio Infantil y Primaria CEIP Valderrey. Calle Baleares, 2. Algete",CP INF-PRI,Colegio Infantil y Primaria,CEIP Valderrey,https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28042802,Algete,009A0026
28042814,CEIP,"Avda Esparta, 54 entrada por Calle Ramón y Cajal, 1",127,Los Jarales - Monterrozas,423455,4485805,"Colegio Infantil y Primaria CEIP Los Jarales - Monterrozas. Avda Esparta, 54 entrada por Calle Ramón y Cajal, 1. Rozas de Madrid (Las)",CP INF-PRI,Colegio Infantil y Primaria,CEIP Los Jarales - Monterrozas,https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28042814,Rozas de Madrid (Las),12703037
28042826,CEIP,"Sector Pueblos, 19",903,Ciudad de Columbia,439405,4496192,"Colegio Infantil y Primaria CEIP Ciudad de Columbia. Sector Pueblos, 19. Tres Cantos",CP INF-PRI,Colegio Infantil y Primaria,CEIP Ciudad de Columbia,https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28042826,Tres Cantos,90300322
28042851,CEIP,"Avda Covibar, 1",123,El Parque,453101,4467640,"Colegio Infantil y Primaria CEIP El Parque. Avda Covibar, 1. Rivas-Vaciamadrid",CP INF-PRI,Colegio Infantil y Primaria,CEIP El Parque,https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28042851,Rivas-Vaciamadrid,12305400
28042863,CEIP,"Calle Luna, 37",076,CRA de Lozoya,433460,4533470,"Colegio Infantil y Primaria CEIP CRA de Lozoya. Calle Luna, 37. Lozoya",CP INF-PRI,Colegio Infantil y Primaria,CEIP CRA de Lozoya,https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28042863,Lozoya,07600155
28042875,CEPA,"Calle Real, 94",014,Enrique Tierno Galván,463258,4460951,"Centro Educación de Adultos CEPA Enrique Tierno Galván. Calle Real, 94. Arganda del Rey",CEPA,Centro Educación de Adultos,CEPA Enrique Tierno Galván,https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28042875,Arganda del Rey,014C0056
28042887,CEPA,"Calle Teresa Berganza, 35",131,Pedro Martínez Gavito,403957,4495079,"Centro Educación de Adultos CEPA Pedro Martínez Gavito. Calle Teresa Berganza, 35. San Lorenzo de El Escorial",CEPA,Centro Educación de Adultos,CEPA Pedro Martínez Gavito,https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28042887,San Lorenzo de El Escorial,13100426
28042929,CEPA,"Calle Camino Viejo de Leganés, 188",079,Pan Bendito,437661,4469875,"Centro Educación de Adultos CEPA Pan Bendito. Calle Camino Viejo de Leganés, 188. Madrid",CEPA,Centro Educación de Adultos,CEPA Pan Bendito,https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28042929,Madrid,07911051
28042930,CEPA,"Calle Pinos Alta, 63",079,Tetuán,440808,4479938,"Centro Educación de Adultos CEPA Tetuán. Calle Pinos Alta, 63. Madrid",CEPA,Centro Educación de Adultos,CEPA Tetuán,https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28042930,Madrid,07902423
28042942,CEPA,"Calle Braille, 10",079,Fuencarral,441231,4483036,"Centro Educación de Adultos CEPA Fuencarral. Calle Braille, 10. Madrid",CEPA,Centro Educación de Adultos,CEPA Fuencarral,https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28042942,Madrid,07911006
28042954,CEPA,"Calle Serena, 394",079,Entrevías,443153,4469778,"Centro Educación de Adultos CEPA Entrevías. Calle Serena, 394. Madrid",CEPA,Centro Educación de Adultos,CEPA Entrevías,https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28042954,Madrid,07910025
28042978,CEIP,"Calle Tenerife, 1",014,Antonio Machado,459246,4462686,"Colegio Infantil y Primaria CEIP Antonio Machado. Calle Tenerife, 1. Arganda del Rey",CP INF-PRI,Colegio Infantil y Primaria,CEIP Antonio Machado,https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28042978,Arganda del Rey,014A0214
28042981,IES,"Calle Las Huertas, 68",045,Rosa Chacel,435244,4500644,"Instituto de Educación Secundaria IES Rosa Chacel. Calle Las Huertas, 68. Colmenar Viejo",IES,Instituto de Educación Secundaria,IES Rosa Chacel,https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28042981,Colmenar Viejo,045A0327
28042991,IES,"Camino Polvoranca, s/n",058,Victoria Kent,431269,4461711,"Instituto de Educación Secundaria IES Victoria Kent. Camino Polvoranca, s/n. Fuenlabrada",IES,Instituto de Educación Secundaria,IES Victoria Kent,https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28042991,Fuenlabrada,074C0164
28043016,IES,"Calle Pablo Picasso, 6",113,Pablo Picasso,441005,4454425,"Instituto de Educación Secundaria IES Pablo Picasso. Calle Pablo Picasso, 6. Pinto",IES,Instituto de Educación Secundaria,IES Pablo Picasso,https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28043016,Pinto,113A0189
28043028,IES,"Pasaje Viña, 3 entrada Calle Benasque, 1",134,Juan de Mairena,446190,4488884,"Instituto de Educación Secundaria IES Juan de Mairena. Pasaje Viña, 3 entrada Calle Benasque, 1. San Sebastián de los Reyes",IES,Instituto de Educación Secundaria,IES Juan de Mairena,https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28043028,San Sebastián de los Reyes,13400021
28043031,CEIP,"Calle Río Guadiana, 8",106,Giner de los Ríos,434268,4455196,"Colegio Infantil y Primaria CEIP Giner de los Ríos. Calle Río Guadiana, 8. Parla",CP INF-PRI,Colegio Infantil y Primaria,CEIP Giner de los Ríos,https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28043031,Parla,10600121
28043041,CEIP,"Calle Chile, 26",009,Virgen de Valderrabe,458105,4493390,"Colegio Infantil y Primaria CEIP Virgen de Valderrabe. Calle Chile, 26. Algete",CP INF-PRI,Colegio Infantil y Primaria,CEIP Virgen de Valderrabe,https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28043041,Algete,00900418
28043235,CEPA,"Calle Villalonso, 10",079,Villaverde,439818,4466833,"Centro Educación de Adultos CEPA Villaverde. Calle Villalonso, 10. Madrid",CEPA,Centro Educación de Adultos,CEPA Villaverde,https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28043235,Madrid,07907899
28043259,CEPA,"Calle Musas, 11",079,Canillejas,448420,4476534,"Centro Educación de Adultos CEPA Canillejas. Calle Musas, 11. Madrid",CEPA,Centro Educación de Adultos,CEPA Canillejas,https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28043259,Madrid,07904241
28043260,CEPA,"Calle Andorra, 19",079,Pablo Guzmán,445305,4479252,"Centro Educación de Adultos CEPA Pablo Guzmán. Calle Andorra, 19. Madrid",CEPA,Centro Educación de Adultos,CEPA Pablo Guzmán,https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28043260,Madrid,07910219
28043272,EOI,"Calle General Kirkpatrick, 15",079,Madrid - Ciudad Lineal,444857,4477157,"Escuela Oficial Idiomas EOI Madrid - Ciudad Lineal. Calle General Kirkpatrick, 15. Madrid",EOI,Escuela Oficial Idiomas,EOI Madrid - Ciudad Lineal,https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28043272,Madrid,07902501
28043284,EOI,"Calle Lucas Jordán, 4",013,Aranjuez,449330,4431671,"Escuela Oficial Idiomas EOI Aranjuez. Calle Lucas Jordán, 4. Aranjuez",EOI,Escuela Oficial Idiomas,EOI Aranjuez,https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28043284,Aranjuez,013A0133
28043296,EOI,"Calle Ruiz de Alarcón, 2",047,Collado Villalba,414968,4497452,"Escuela Oficial Idiomas EOI Collado Villalba. Calle Ruiz de Alarcón, 2. Collado Villalba",EOI,Escuela Oficial Idiomas,EOI Collado Villalba,https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28043296,Collado Villalba,04701853
28043302,EOI,"Calle Hospital de San José, 22",065,Getafe,438041,4461947,"Escuela Oficial Idiomas EOI Getafe. Calle Hospital de San José, 22. Getafe",EOI,Escuela Oficial Idiomas,EOI Getafe,https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28043302,Getafe,065A0380
28043314,EOI,"Avda Hispanoamérica, 3 c/v Calle Cuba",161,Valdemoro,441158,4448935,"Escuela Oficial Idiomas EOI Valdemoro. Avda Hispanoamérica, 3 c/v Calle Cuba. Valdemoro",EOI,Escuela Oficial Idiomas,EOI Valdemoro,https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28043314,Valdemoro,16110072
28043387,CEIP,"Sector Islas, 26 c/v Calle Bolillero",903,Antonio Osuna,440550,4493759,"Colegio Infantil y Primaria CEIP Antonio Osuna. Sector Islas, 26 c/v Calle Bolillero. Tres Cantos",CP INF-PRI,Colegio Infantil y Primaria,CEIP Antonio Osuna,https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28043387,Tres Cantos,90300035
28043399,CEIP,"Calle Olivo, 1 A",123,Jarama,454831,4467956,"Colegio Infantil y Primaria CEIP Jarama. Calle Olivo, 1 A. Rivas-Vaciamadrid",CP INF-PRI,Colegio Infantil y Primaria,CEIP Jarama,https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28043399,Rivas-Vaciamadrid,12314709
28043405,EEI,"Calle Albaicín, 1",079,Albaicín,440420,4468879,"Escuela de Educación Infantil EEI Albaicín. Calle Albaicín, 1. Madrid",EEI,Escuela de Educación Infantil,EEI Albaicín,https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28043405,Madrid,07909524
28043417,EEI,"Calle Gerardo Diego, 15",079,Alfar,445424,4470676,"Escuela de Educación Infantil EEI Alfar. Calle Gerardo Diego, 15. Madrid",EEI,Escuela de Educación Infantil,EEI Alfar,https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28043417,Madrid,07911138
28043429,EEI,"Calle Motilla del Palancar, 19",079,La Almudena,446309,4479726,"Escuela de Educación Infantil EEI La Almudena. Calle Motilla del Palancar, 19. Madrid",EEI,Escuela de Educación Infantil,EEI La Almudena,https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28043429,Madrid,07909925
28043430,EEI,"Calle Bravo Murillo, 241",079,Los Ángeles,440545,4478883,"Escuela de Educación Infantil EEI Los Ángeles. Calle Bravo Murillo, 241. Madrid",EEI,Escuela de Educación Infantil,EEI Los Ángeles,https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28043430,Madrid,07900886
28043454,EEI,"Calle Diego Olivera Victorio, 10",079,Arco Iris,447922,4470496,"Escuela de Educación Infantil EEI Arco Iris. Calle Diego Olivera Victorio, 10. Madrid",EEI,Escuela de Educación Infantil,EEI Arco Iris,https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28043454,Madrid,07945658
28043466,EEI,"Calle Braille, 23",079,El Belén,440920,4482983,"Escuela de Educación Infantil EEI El Belén. Calle Braille, 23. Madrid",EEI,Escuela de Educación Infantil,EEI El Belén,https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28043466,Madrid,07911006
28043481,EEI,"Calle Vélez Rubio, 181",079,El Carmen,444014,4481199,"Escuela de Educación Infantil EEI El Carmen. Calle Vélez Rubio, 181. Madrid",EEI,Escuela de Educación Infantil,EEI El Carmen,https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28043481,Madrid,07906269
28043491,EEI,"Calle Moreja, 1",079,Carricoche,440627,4469087,"Escuela de Educación Infantil EEI Carricoche. Calle Moreja, 1. Madrid",EEI,Escuela de Educación Infantil,EEI Carricoche,https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28043491,Madrid,07908971
28043508,EEI,"Calle Pradales, 8",079,Chavalitos,436504,4472765,"Escuela de Educación Infantil EEI Chavalitos. Calle Pradales, 8. Madrid",EEI,Escuela de Educación Infantil,EEI Chavalitos,https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28043508,Madrid,07901195
28043511,EEI,"Calle Esteban Carros, 39",079,Los Delfines,444202,4469402,"Escuela de Educación Infantil EEI Los Delfines. Calle Esteban Carros, 39. Madrid",EEI,Escuela de Educación Infantil,EEI Los Delfines,https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28043511,Madrid,07907266
28043533,EEI,"Calle Estrecho de Mesina, 1",079,El Encinar,444714,4478176,"Escuela de Educación Infantil EEI El Encinar. Calle Estrecho de Mesina, 1. Madrid",EEI,Escuela de Educación Infantil,EEI El Encinar,https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28043533,Madrid,07902074
28043545,EEI,"Calle Ramón Pérez de Ayala, 58 B",079,Los Girasoles,444645,4472402,"Escuela de Educación Infantil EEI Los Girasoles. Calle Ramón Pérez de Ayala, 58 B. Madrid",EEI,Escuela de Educación Infantil,EEI Los Girasoles,https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28043545,Madrid,07910844
28043557,EEI,"Calle Hijas de Jesús, 30",079,La Jara,440447,4470666,"Escuela de Educación Infantil EEI La Jara. Calle Hijas de Jesús, 30. Madrid",EEI,Escuela de Educación Infantil,EEI La Jara,https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28043557,Madrid,07903569
28043569,EEI,"Calle José Paulete, 34",079,El Madroñal,444750,4471560,"Escuela de Educación Infantil EEI El Madroñal. Calle José Paulete, 34. Madrid",EEI,Escuela de Educación Infantil,EEI El Madroñal,https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28043569,Madrid,07903169
28043570,EEI,"Calle Anselmo Lorenzo, 4",079,Las Maravillas,434582,4470493,"Escuela de Educación Infantil EEI Las Maravillas. Calle Anselmo Lorenzo, 4. Madrid",EEI,Escuela de Educación Infantil,EEI Las Maravillas,https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28043570,Madrid,07902495
28043582,EEI,"Calle Santa Tecla, 3",079,Ori - Ori,447922,4477128,"Escuela de Educación Infantil EEI Ori - Ori. Calle Santa Tecla, 3. Madrid",EEI,Escuela de Educación Infantil,EEI Ori - Ori,https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28043582,Madrid,07905663
28043594,EEI,"Calle Agustín García Malla, 8",079,La Paloma,447684,4470374,"Escuela de Educación Infantil EEI La Paloma. Calle Agustín García Malla, 8. Madrid",EEI,Escuela de Educación Infantil,EEI La Paloma,https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28043594,Madrid,07945656
28043600,EEI,"Calle Siena, 38",079,El Pilar,444600,4476009,"Escuela de Educación Infantil EEI El Pilar. Calle Siena, 38. Madrid",EEI,Escuela de Educación Infantil,EEI El Pilar,https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28043600,Madrid,07905771
28043612,EEI,"Calle Mártires de La Ventilla, 32",079,La Plazuela,441454,4480244,"Escuela de Educación Infantil EEI La Plazuela. Calle Mártires de La Ventilla, 32. Madrid",EEI,Escuela de Educación Infantil,EEI La Plazuela,https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28043612,Madrid,07901270
28043624,EEI,"Avda los Poblados, 144",079,Pradolongo,439810,4469300,"Escuela de Educación Infantil EEI Pradolongo. Avda los Poblados, 144. Madrid",EEI,Escuela de Educación Infantil,EEI Pradolongo,https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28043624,Madrid,07904863
28043636,EEI,"Calle Juan Tornero, 13",079,Puerta del Ángel,438272,4473688,"Escuela de Educación Infantil EEI Puerta del Ángel. Calle Juan Tornero, 13. Madrid",EEI,Escuela de Educación Infantil,EEI Puerta del Ángel,https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28043636,Madrid,07903279
28043651,EEI,"Plaza Roger de Flor, 18",079,Roger de Flor,437832,4471718,"Escuela de Educación Infantil EEI Roger de Flor. Plaza Roger de Flor, 18. Madrid",EEI,Escuela de Educación Infantil,EEI Roger de Flor,https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28043651,Madrid,07905239
28043661,EEI,"Calle Estafeta, 14",079,San Fermín,441193,4469431,"Escuela de Educación Infantil EEI San Fermín. Calle Estafeta, 14. Madrid",EEI,Escuela de Educación Infantil,EEI San Fermín,https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28043661,Madrid,07909365
28043673,EEI,"Plaza Anocibar, s/n c/v Plaza Alloz, 1",079,Los Titeres,437443,4469791,"Escuela de Educación Infantil EEI Los Titeres. Plaza Anocibar, s/n c/v Plaza Alloz, 1. Madrid",EEI,Escuela de Educación Infantil,EEI Los Titeres,https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28043673,Madrid,07900284
28043685,EEI,"Avda Valle, 22",079,El Valle,439327,4477275,"Escuela de Educación Infantil EEI El Valle. Avda Valle, 22. Madrid",EEI,Escuela de Educación Infantil,EEI El Valle,https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28043685,Madrid,07906232
28043703,EEI,"Calle Valle de Oro, 35",079,Valle de Oro,438330,4471060,"Escuela de Educación Infantil EEI Valle de Oro. Calle Valle de Oro, 35. Madrid",EEI,Escuela de Educación Infantil,EEI Valle de Oro,https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28043703,Madrid,07911051
28043715,EEI,"Calle Fernández de los Ríos, 42",079,Vallehermoso,439879,4476307,"Escuela de Educación Infantil EEI Vallehermoso. Calle Fernández de los Ríos, 42. Madrid",EEI,Escuela de Educación Infantil,EEI Vallehermoso,https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28043715,Madrid,07902187
28043727,EEI,"Calle Fuente de Piedra, 10",079,Zaleo,445638,4470407,"Escuela de Educación Infantil EEI Zaleo. Calle Fuente de Piedra, 10. Madrid",EEI,Escuela de Educación Infantil,EEI Zaleo,https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28043727,Madrid,07909802
28043739,EEI,"Calle Fornillos, 3",079,Zofio,439334,4470481,"Escuela de Educación Infantil EEI Zofio. Calle Fornillos, 3. Madrid",EEI,Escuela de Educación Infantil,EEI Zofio,https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28043739,Madrid,07902248
28043740,EEI,"Ctra (M-607) Colmenar Viejo, km.15 (Calle Erasmo de Rotterdam, 6)",079,Bärbel Inhelder,441180,4488848,"Escuela de Educación Infantil EEI Bärbel Inhelder. Ctra (M-607) Colmenar Viejo, km.15 (Calle Erasmo de Rotterdam, 6). Madrid",EEI,Escuela de Educación Infantil,EEI Bärbel Inhelder,https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28043740,Madrid,07946087
28043764,EA,"Cmno de Casasola, s/n",020,Berzosa del Lozoya,455673,4536146,"Escuela de Educación Artística EA Berzosa del Lozoya. Cmno de Casasola, s/n. Berzosa del Lozoya",E MUN.MUSICA,Escuela de Educación Artística,EA Berzosa del Lozoya,https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28043764,Berzosa del Lozoya,020A0045
28043776,EEI,"Calle Zaragoza, 6",058,El Lago,432484,4460780,"Escuela de Educación Infantil EEI El Lago. Calle Zaragoza, 6. Fuenlabrada",EEI,Escuela de Educación Infantil,EEI El Lago,https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28043776,Fuenlabrada,058A0537
28043788,EEI,"Calle Belorado, 1",079,La Caracola,441984,4482193,"Escuela de Educación Infantil EEI La Caracola. Calle Belorado, 1. Madrid",EEI,Escuela de Educación Infantil,EEI La Caracola,https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28043788,Madrid,07905914
28043791,EEI,"Calle Benimamet, 109",079,La Luna,441803,4466230,"Escuela de Educación Infantil EEI La Luna. Calle Benimamet, 109. Madrid",EEI,Escuela de Educación Infantil,EEI La Luna,https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28043791,Madrid,07900801
28043806,EEI,"Ctra de Carabanchel a Villaverde, 107",079,El Rocío,440011,4466953,"Escuela de Educación Infantil EEI El Rocío. Ctra de Carabanchel a Villaverde, 107. Madrid",EEI,Escuela de Educación Infantil,EEI El Rocío,https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28043806,Madrid,07911327
28043818,EEI,"Avda Torrelodones, 25",152,El Tomillar,419330,4491973,"Escuela de Educación Infantil EEI El Tomillar. Avda Torrelodones, 25. Torrelodones",EEI,Escuela de Educación Infantil,EEI El Tomillar,https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28043818,Torrelodones,15210716
28043821,EEI,"Calle Murillo, s/n",065,El Prado,437392,4461555,"Escuela de Educación Infantil EEI El Prado. Calle Murillo, s/n. Getafe",EEI,Escuela de Educación Infantil,EEI El Prado,https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28043821,Getafe,065A0313
28043831,EEI,"Calle Lope de Vega, 8",074,Lope de Vega,434991,4464043,"Escuela de Educación Infantil EEI Lope de Vega. Calle Lope de Vega, 8. Leganés",EEI,Escuela de Educación Infantil,EEI Lope de Vega,https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28043831,Leganés,074A0228
28043843,EEI,"Calle Río Gallego, 9",074,Jeromín,434788,4465063,"Escuela de Educación Infantil EEI Jeromín. Calle Río Gallego, 9. Leganés",EEI,Escuela de Educación Infantil,EEI Jeromín,https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28043843,Leganés,074A0379
28043855,EEI,"Calle Faro, 1",074,Fortuna,433306,4467808,"Escuela de Educación Infantil EEI Fortuna. Calle Faro, 1. Leganés",EEI,Escuela de Educación Infantil,EEI Fortuna,https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28043855,Leganés,07403149
28043867,EEI,"Calle Priorato, 79",074,Rincón Infantil,436404,4465535,"Escuela de Educación Infantil EEI Rincón Infantil. Calle Priorato, 79. Leganés",EEI,Escuela de Educación Infantil,EEI Rincón Infantil,https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28043867,Leganés,074A0486
28043879,EEI,"Calle Francisco Umbral, 2 ( antigua Trva Avda España, 2)",080,Talín,426245,4480016,"Escuela de Educación Infantil EEI Talín. Calle Francisco Umbral, 2 ( antigua Trva Avda España, 2). Majadahonda",EEI,Escuela de Educación Infantil,EEI Talín,https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28043879,Majadahonda,080A0004
28043892,EEI,"Calle Daoiz y Velarde, 4",084,Las Cigüeñas,458280,4471962,"Escuela de Educación Infantil EEI Las Cigüeñas. Calle Daoiz y Velarde, 4. Mejorada del Campo",EEI,Escuela de Educación Infantil,EEI Las Cigüeñas,https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28043892,Mejorada del Campo,08400015
28043909,EEI,"Calle Coronel de Palma, 6",092,Colores,425798,4463396,"Escuela de Educación Infantil EEI Colores. Calle Coronel de Palma, 6. Móstoles",EEI,Escuela de Educación Infantil,EEI Colores,https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28043909,Móstoles,092A0095
28043910,EEI,"Calle Pintor Murillo, 2",092,El Pequeño Sauce,426364,4464578,"Escuela de Educación Infantil EEI El Pequeño Sauce. Calle Pintor Murillo, 2. Móstoles",EEI,Escuela de Educación Infantil,EEI El Pequeño Sauce,https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28043910,Móstoles,092A0288
28043922,EEI,"Avda Carlos V, 3",092,Caleidoscopio,427828,4463956,"Escuela de Educación Infantil EEI Caleidoscopio. Avda Carlos V, 3. Móstoles",EEI,Escuela de Educación Infantil,EEI Caleidoscopio,https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28043922,Móstoles,092A0065
28043934,EEI,"Calle París, 7",092,Joan Miró,426734,4463201,"Escuela de Educación Infantil EEI Joan Miró. Calle París, 7. Móstoles",EEI,Escuela de Educación Infantil,EEI Joan Miró,https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28043934,Móstoles,092A0272
28043946,EEI,"Avda Iker Casillas ( ant. Avda de los Deportes), 23",092,El Soto,424934,4464220,"Escuela de Educación Infantil EEI El Soto. Avda Iker Casillas ( ant. Avda de los Deportes), 23. Móstoles",EEI,Escuela de Educación Infantil,EEI El Soto,https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28043946,Móstoles,092A0159
28043958,EEI,"Calle Constitución, 22",096,Campanilla,413914,4460129,"Escuela de Educación Infantil EEI Campanilla. Calle Constitución, 22. Navalcarnero",EEI-CN,Escuela de Educación Infantil,EEI Campanilla,https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28043958,Navalcarnero,096A0040
