id_education;cycle;year;total
28046558;fp_gm;2021-2022;81
28046558;fp_gm;2022-2023;93
28046558;fp_gm;2023-2024;99
28046558;fp_gm;2024-2025;94
28046558;fp_gs;2020-2021;0
28046558;fp_gs;2021-2022;0
28046558;fp_gs;2022-2023;13
28046558;fp_gs;2023-2024;31
28046558;fp_gs;2024-2025;34
28059450;total;2020-2021;22
28059450;total;2021-2022;12
28059450;total;2022-2023;17
28059450;total;2023-2024;13
28059450;total;2024-2025;12
28059450;infantil_i_ciclo;2020-2021;22
28059450;infantil_i_ciclo;2021-2022;12
28059450;infantil_i_ciclo;2022-2023;17
28059450;infantil_i_ciclo;2023-2024;13
28059450;infantil_i_ciclo;2024-2025;12
28010722;total;2020-2021;1326
28010722;total;2021-2022;1318
28010722;total;2022-2023;1312
28010722;total;2023-2024;1273
28010722;total;2024-2025;1294
28010722;infantil_ii_ciclo;2020-2021;432
28010722;infantil_ii_ciclo;2021-2022;435
28010722;infantil_ii_ciclo;2022-2023;434
28010722;infantil_ii_ciclo;2023-2024;423
28010722;infantil_ii_ciclo;2024-2025;435
28010722;primaria;2020-2021;894
28010722;primaria;2021-2022;883
28010722;primaria;2022-2023;878
28010722;primaria;2023-2024;850
28010722;primaria;2024-2025;859
28001149;total;2020-2021;429
28001149;total;2021-2022;419
28001149;total;2022-2023;414
28001149;total;2023-2024;397
28001149;total;2024-2025;371
28001149;infantil_ii_ciclo;2020-2021;139
28001149;infantil_ii_ciclo;2021-2022;128
28001149;infantil_ii_ciclo;2022-2023;117
28001149;infantil_ii_ciclo;2023-2024;99
28001149;infantil_ii_ciclo;2024-2025;86
28001149;primaria;2020-2021;290
28001149;primaria;2021-2022;291
28001149;primaria;2022-2023;297
28001149;primaria;2023-2024;298
28001149;primaria;2024-2025;285
28005878;total;2020-2021;144
28005878;total;2021-2022;157
28005878;total;2022-2023;184
28005878;total;2023-2024;174
28005878;total;2024-2025;158
28005878;infantil_ii_ciclo;2020-2021;35
28005878;infantil_ii_ciclo;2021-2022;37
28005878;infantil_ii_ciclo;2022-2023;43
28005878;infantil_ii_ciclo;2023-2024;45
28005878;infantil_ii_ciclo;2024-2025;44
28005878;primaria;2020-2021;109
28005878;primaria;2021-2022;120
28005878;primaria;2022-2023;141
28005878;primaria;2023-2024;129
28005878;primaria;2024-2025;114
28065632;total;2020-2021;231
28065632;total;2021-2022;224
28065632;total;2022-2023;238
28065632;total;2023-2024;233
28065632;total;2024-2025;244
28065632;eso;2020-2021;231
28065632;eso;2021-2022;224
28065632;eso;2022-2023;238
28065632;eso;2023-2024;233
28065632;eso;2024-2025;244
28002865;total;2020-2021;152
28002865;total;2021-2022;170
28002865;total;2022-2023;175
28002865;total;2023-2024;175
28002865;total;2024-2025;172
28002865;infantil_ii_ciclo;2020-2021;41
28002865;infantil_ii_ciclo;2021-2022;49
28002865;infantil_ii_ciclo;2022-2023;53
28002865;infantil_ii_ciclo;2023-2024;54
28002865;infantil_ii_ciclo;2024-2025;52
28002865;primaria;2020-2021;111
28002865;primaria;2021-2022;121
28002865;primaria;2022-2023;122
28002865;primaria;2023-2024;121
28002865;primaria;2024-2025;120
28034441;total;2020-2021;292
28034441;total;2021-2022;342
28034441;total;2022-2023;400
28034441;total;2023-2024;384
28034441;total;2024-2025;370
28034441;eso;2020-2021;175
28034441;eso;2021-2022;215
28034441;eso;2022-2023;281
28034441;eso;2023-2024;293
28034441;eso;2024-2025;286
28034441;bachillerato;2020-2021;117
28034441;bachillerato;2021-2022;127
28034441;bachillerato;2022-2023;119
28034441;bachillerato;2023-2024;91
28034441;bachillerato;2024-2025;84
28039165;total;2020-2021;252
28039165;total;2021-2022;250
28039165;total;2022-2023;240
28039165;total;2023-2024;235
28039165;total;2024-2025;203
28039165;infantil_ii_ciclo;2020-2021;76
28039165;infantil_ii_ciclo;2021-2022;72
28039165;infantil_ii_ciclo;2022-2023;65
28039165;infantil_ii_ciclo;2023-2024;62
28039165;infantil_ii_ciclo;2024-2025;55
28039165;primaria;2020-2021;176
28039165;primaria;2021-2022;178
28039165;primaria;2022-2023;175
28039165;primaria;2023-2024;173
28039165;primaria;2024-2025;148
28002695;total;2020-2021;433
28002695;total;2021-2022;419
28002695;total;2022-2023;397
28002695;total;2023-2024;378
28002695;total;2024-2025;355
28002695;primaria;2020-2021;433
28002695;primaria;2021-2022;419
28002695;primaria;2022-2023;397
28002695;primaria;2023-2024;378
28002695;primaria;2024-2025;355
28006381;total;2020-2021;214
28006381;total;2021-2022;219
28006381;total;2022-2023;226
28006381;total;2023-2024;226
28006381;total;2024-2025;210
28006381;infantil_ii_ciclo;2020-2021;70
28006381;infantil_ii_ciclo;2021-2022;73
28006381;infantil_ii_ciclo;2022-2023;82
28006381;infantil_ii_ciclo;2023-2024;81
28006381;infantil_ii_ciclo;2024-2025;75
28006381;primaria;2020-2021;144
28006381;primaria;2021-2022;146
28006381;primaria;2022-2023;144
28006381;primaria;2023-2024;145
28006381;primaria;2024-2025;135
28043636;total;2020-2021;114
28043636;total;2021-2022;108
28043636;total;2022-2023;108
28043636;total;2023-2024;102
28043636;total;2024-2025;112
28043636;infantil_i_ciclo;2020-2021;114
28043636;infantil_i_ciclo;2021-2022;108
28043636;infantil_i_ciclo;2022-2023;108
28043636;infantil_i_ciclo;2023-2024;102
28043636;infantil_i_ciclo;2024-2025;112
28046996;total;2020-2021;100
28046996;total;2021-2022;111
28046996;total;2022-2023;109
28046996;total;2023-2024;104
28046996;total;2024-2025;114
28046996;infantil_i_ciclo;2020-2021;100
28046996;infantil_i_ciclo;2021-2022;111
28046996;infantil_i_ciclo;2022-2023;109
28046996;infantil_i_ciclo;2023-2024;104
28046996;infantil_i_ciclo;2024-2025;114
28072399;total;2020-2021;77
28072399;total;2021-2022;82
28072399;total;2022-2023;79
28072399;total;2023-2024;81
28072399;total;2024-2025;95
28072399;infantil_i_ciclo;2020-2021;77
28072399;infantil_i_ciclo;2021-2022;82
28072399;infantil_i_ciclo;2022-2023;79
28072399;infantil_i_ciclo;2023-2024;81
28072399;infantil_i_ciclo;2024-2025;95
28058202;total;2020-2021;112
28058202;total;2021-2022;116
28058202;total;2022-2023;114
28058202;total;2023-2024;110
28058202;total;2024-2025;113
28058202;infantil_i_ciclo;2020-2021;112
28058202;infantil_i_ciclo;2021-2022;116
28058202;infantil_i_ciclo;2022-2023;114
28058202;infantil_i_ciclo;2023-2024;110
28058202;infantil_i_ciclo;2024-2025;113
28024861;total;2020-2021;411
28024861;total;2021-2022;423
28024861;total;2022-2023;430
28024861;total;2023-2024;446
28024861;total;2024-2025;445
28024861;infantil_ii_ciclo;2020-2021;121
28024861;infantil_ii_ciclo;2021-2022;122
28024861;infantil_ii_ciclo;2022-2023;112
28024861;infantil_ii_ciclo;2023-2024;131
28024861;infantil_ii_ciclo;2024-2025;118
28024861;primaria;2020-2021;290
28024861;primaria;2021-2022;301
28024861;primaria;2022-2023;318
28024861;primaria;2023-2024;315
28024861;primaria;2024-2025;327
28074918;total;2020-2021;857
28074918;total;2021-2022;969
28074918;total;2022-2023;1060
28074918;total;2023-2024;1112
28074918;total;2024-2025;1155
28074918;eso;2020-2021;738
28074918;eso;2021-2022;844
28074918;eso;2022-2023;912
28074918;eso;2023-2024;916
28074918;eso;2024-2025;891
28074918;bachillerato;2020-2021;119
28074918;bachillerato;2021-2022;125
28074918;bachillerato;2022-2023;148
28074918;bachillerato;2023-2024;196
28074918;bachillerato;2024-2025;264
28026092;total;2020-2021;948
28026092;total;2021-2022;999
28026092;total;2022-2023;1019
28026092;total;2023-2024;1084
28026092;total;2024-2025;1106
28026092;eso;2020-2021;576
28026092;eso;2021-2022;586
28026092;eso;2022-2023;589
28026092;eso;2023-2024;591
28026092;eso;2024-2025;563
28026092;bachillerato;2020-2021;231
28026092;bachillerato;2021-2022;266
28026092;bachillerato;2022-2023;262
28026092;bachillerato;2023-2024;251
28026092;bachillerato;2024-2025;253
28026092;fp_gm;2020-2021;0
28026092;fp_gm;2021-2022;0
28026092;fp_gm;2022-2023;0
28026092;fp_gm;2023-2024;25
28026092;fp_gm;2024-2025;48
28026092;fp_gs;2020-2021;118
28026092;fp_gs;2021-2022;121
28026092;fp_gs;2022-2023;142
28026092;fp_gs;2023-2024;165
28026092;fp_gs;2024-2025;172
28026092;fpb;2020-2021;0
28026092;fpb;2021-2022;0
28026092;fpb;2022-2023;0
28026092;fpb;2023-2024;20
28026092;fpb;2024-2025;37
28026092;programas_profesionales_modalidad_especial;2020-2021;23
28026092;programas_profesionales_modalidad_especial;2021-2022;26
28026092;programas_profesionales_modalidad_especial;2022-2023;26
28026092;programas_profesionales_modalidad_especial;2023-2024;32
28026092;programas_profesionales_modalidad_especial;2024-2025;33
28006354;total;2020-2021;162
28006354;total;2021-2022;168
28006354;total;2022-2023;170
28006354;total;2023-2024;164
28006354;total;2024-2025;164
28006354;infantil_ii_ciclo;2020-2021;48
28006354;infantil_ii_ciclo;2021-2022;49
28006354;infantil_ii_ciclo;2022-2023;46
28006354;infantil_ii_ciclo;2023-2024;50
28006354;infantil_ii_ciclo;2024-2025;50
28006354;primaria;2020-2021;114
28006354;primaria;2021-2022;119
28006354;primaria;2022-2023;124
28006354;primaria;2023-2024;114
28006354;primaria;2024-2025;114
28044173;total;2020-2021;128
28044173;total;2021-2022;132
28044173;total;2022-2023;126
28044173;total;2023-2024;122
28044173;total;2024-2025;134
28044173;infantil_i_ciclo;2020-2021;128
28044173;infantil_i_ciclo;2021-2022;132
28044173;infantil_i_ciclo;2022-2023;126
28044173;infantil_i_ciclo;2023-2024;122
28044173;infantil_i_ciclo;2024-2025;134
28005891;total;2020-2021;220
28005891;total;2021-2022;226
28005891;total;2022-2023;251
28005891;total;2023-2024;267
28005891;total;2024-2025;268
28005891;infantil_ii_ciclo;2020-2021;73
28005891;infantil_ii_ciclo;2021-2022;71
28005891;infantil_ii_ciclo;2022-2023;70
28005891;infantil_ii_ciclo;2023-2024;67
28005891;infantil_ii_ciclo;2024-2025;60
28005891;primaria;2020-2021;147
28005891;primaria;2021-2022;155
28005891;primaria;2022-2023;181
28005891;primaria;2023-2024;200
28005891;primaria;2024-2025;208
28058214;total;2020-2021;43
28058214;total;2021-2022;47
28058214;total;2022-2023;48
28058214;total;2023-2024;51
28058214;total;2024-2025;42
28058214;infantil_i_ciclo;2020-2021;43
28058214;infantil_i_ciclo;2021-2022;47
28058214;infantil_i_ciclo;2022-2023;48
28058214;infantil_i_ciclo;2023-2024;51
28058214;infantil_i_ciclo;2024-2025;42
28023881;total;2020-2021;148
28023881;total;2021-2022;164
28023881;total;2022-2023;159
28023881;total;2023-2024;160
28023881;total;2024-2025;164
28023881;infantil_ii_ciclo;2020-2021;39
28023881;infantil_ii_ciclo;2021-2022;49
28023881;infantil_ii_ciclo;2022-2023;46
28023881;infantil_ii_ciclo;2023-2024;43
28023881;infantil_ii_ciclo;2024-2025;39
28023881;primaria;2020-2021;95
28023881;primaria;2021-2022;97
28023881;primaria;2022-2023;102
28023881;primaria;2023-2024;99
28023881;primaria;2024-2025;103
28023881;educación_básica_obligatoria;2020-2021;12
28023881;educación_básica_obligatoria;2021-2022;17
28023881;educación_básica_obligatoria;2022-2023;11
28023881;educación_básica_obligatoria;2023-2024;13
28023881;educación_básica_obligatoria;2024-2025;15
28023881;educación_infantil_especial;2020-2021;2
28023881;educación_infantil_especial;2021-2022;1
28023881;educación_infantil_especial;2022-2023;0
28023881;educación_infantil_especial;2023-2024;5
28023881;educación_infantil_especial;2024-2025;7
28077208;total;2020-2021;185
28077208;total;2021-2022;223
28077208;total;2022-2023;285
28077208;total;2023-2024;323
28077208;total;2024-2025;351
28077208;infantil_ii_ciclo;2020-2021;140
28077208;infantil_ii_ciclo;2021-2022;125
28077208;infantil_ii_ciclo;2022-2023;128
28077208;infantil_ii_ciclo;2023-2024;106
28077208;infantil_ii_ciclo;2024-2025;83
28077208;primaria;2020-2021;45
28077208;primaria;2021-2022;98
28077208;primaria;2022-2023;157
28077208;primaria;2023-2024;217
28077208;primaria;2024-2025;268
28041792;total;2020-2021;564
28041792;total;2021-2022;557
28041792;total;2022-2023;548
28041792;total;2023-2024;533
28041792;total;2024-2025;520
28041792;infantil_ii_ciclo;2020-2021;176
28041792;infantil_ii_ciclo;2021-2022;178
28041792;infantil_ii_ciclo;2022-2023;166
28041792;infantil_ii_ciclo;2023-2024;152
28041792;infantil_ii_ciclo;2024-2025;162
28041792;primaria;2020-2021;388
28041792;primaria;2021-2022;379
28041792;primaria;2022-2023;382
28041792;primaria;2023-2024;381
28041792;primaria;2024-2025;358
28018368;total;2020-2021;887
28018368;total;2021-2022;855
28018368;total;2022-2023;830
28018368;total;2023-2024;723
28018368;total;2024-2025;754
28018368;fp_gm;2020-2021;296
28018368;fp_gm;2021-2022;266
28018368;fp_gm;2022-2023;229
28018368;fp_gm;2023-2024;211
28018368;fp_gm;2024-2025;239
28018368;fp_gs;2020-2021;474
28018368;fp_gs;2021-2022;479
28018368;fp_gs;2022-2023;520
28018368;fp_gs;2023-2024;437
28018368;fp_gs;2024-2025;421
28018368;fpb;2020-2021;117
28018368;fpb;2021-2022;110
28018368;fpb;2022-2023;81
28018368;fpb;2023-2024;75
28018368;fpb;2024-2025;94
28047678;total;2020-2021;81
28047678;total;2021-2022;90
28047678;total;2022-2023;90
28047678;total;2023-2024;65
28047678;total;2024-2025;86
28047678;infantil_i_ciclo;2020-2021;81
28047678;infantil_i_ciclo;2021-2022;90
28047678;infantil_i_ciclo;2022-2023;90
28047678;infantil_i_ciclo;2023-2024;65
28047678;infantil_i_ciclo;2024-2025;86
28040881;total;2020-2021;421
28040881;total;2021-2022;411
28040881;total;2022-2023;404
28040881;total;2023-2024;380
28040881;total;2024-2025;360
28040881;infantil_ii_ciclo;2020-2021;126
28040881;infantil_ii_ciclo;2021-2022;112
28040881;infantil_ii_ciclo;2022-2023;106
28040881;infantil_ii_ciclo;2023-2024;110
28040881;infantil_ii_ciclo;2024-2025;101
28040881;primaria;2020-2021;295
28040881;primaria;2021-2022;299
28040881;primaria;2022-2023;298
28040881;primaria;2023-2024;270
28040881;primaria;2024-2025;259
28065383;total;2020-2021;90
28065383;total;2021-2022;90
28065383;total;2022-2023;81
28065383;total;2023-2024;76
28065383;total;2024-2025;54
28065383;infantil_i_ciclo;2020-2021;90
28065383;infantil_i_ciclo;2021-2022;90
28065383;infantil_i_ciclo;2022-2023;81
28065383;infantil_i_ciclo;2023-2024;76
28065383;infantil_i_ciclo;2024-2025;54
28005477;total;2020-2021;544
28005477;total;2021-2022;564
28005477;total;2022-2023;569
28005477;total;2023-2024;574
28005477;total;2024-2025;546
28005477;infantil_ii_ciclo;2020-2021;131
28005477;infantil_ii_ciclo;2021-2022;137
28005477;infantil_ii_ciclo;2022-2023;139
28005477;infantil_ii_ciclo;2023-2024;127
28005477;infantil_ii_ciclo;2024-2025;120
28005477;primaria;2020-2021;413
28005477;primaria;2021-2022;427
28005477;primaria;2022-2023;430
28005477;primaria;2023-2024;447
28005477;primaria;2024-2025;426
28026523;total;2020-2021;535
28026523;total;2021-2022;511
28026523;total;2022-2023;484
28026523;total;2023-2024;441
28026523;total;2024-2025;403
28026523;infantil_ii_ciclo;2020-2021;146
28026523;infantil_ii_ciclo;2021-2022;151
28026523;infantil_ii_ciclo;2022-2023;142
28026523;infantil_ii_ciclo;2023-2024;127
28026523;infantil_ii_ciclo;2024-2025;117
28026523;primaria;2020-2021;389
28026523;primaria;2021-2022;360
28026523;primaria;2022-2023;342
28026523;primaria;2023-2024;314
28026523;primaria;2024-2025;286
28066107;total;2020-2021;674
28066107;total;2021-2022;670
28066107;total;2022-2023;679
28066107;total;2023-2024;659
28066107;total;2024-2025;642
28066107;infantil_ii_ciclo;2020-2021;221
28066107;infantil_ii_ciclo;2021-2022;225
28066107;infantil_ii_ciclo;2022-2023;230
28066107;infantil_ii_ciclo;2023-2024;213
28066107;infantil_ii_ciclo;2024-2025;200
28066107;primaria;2020-2021;453
28066107;primaria;2021-2022;445
28066107;primaria;2022-2023;449
28066107;primaria;2023-2024;446
28066107;primaria;2024-2025;442
28039359;total;2020-2021;465
28039359;total;2021-2022;456
28039359;total;2022-2023;454
28039359;total;2023-2024;456
28039359;total;2024-2025;442
28039359;infantil_ii_ciclo;2020-2021;144
28039359;infantil_ii_ciclo;2021-2022;133
28039359;infantil_ii_ciclo;2022-2023;148
28039359;infantil_ii_ciclo;2023-2024;148
28039359;infantil_ii_ciclo;2024-2025;141
28039359;primaria;2020-2021;321
28039359;primaria;2021-2022;323
28039359;primaria;2022-2023;306
28039359;primaria;2023-2024;308
28039359;primaria;2024-2025;301
28031063;total;2020-2021;298
28031063;total;2021-2022;291
28031063;total;2022-2023;293
28031063;total;2023-2024;316
28031063;total;2024-2025;324
28031063;infantil_ii_ciclo;2020-2021;72
28031063;infantil_ii_ciclo;2021-2022;71
28031063;infantil_ii_ciclo;2022-2023;82
28031063;infantil_ii_ciclo;2023-2024;99
28031063;infantil_ii_ciclo;2024-2025;113
28031063;primaria;2020-2021;226
28031063;primaria;2021-2022;220
28031063;primaria;2022-2023;211
28031063;primaria;2023-2024;217
28031063;primaria;2024-2025;211
28068116;total;2020-2021;163
28068116;total;2021-2022;175
28068116;total;2022-2023;174
28068116;total;2023-2024;166
28068116;total;2024-2025;172
28068116;infantil_i_ciclo;2020-2021;163
28068116;infantil_i_ciclo;2021-2022;175
28068116;infantil_i_ciclo;2022-2023;174
28068116;infantil_i_ciclo;2023-2024;166
28068116;infantil_i_ciclo;2024-2025;172
28040842;total;2020-2021;429
28040842;total;2021-2022;424
28040842;total;2022-2023;416
28040842;total;2023-2024;381
28040842;total;2024-2025;349
28040842;infantil_ii_ciclo;2020-2021;140
28040842;infantil_ii_ciclo;2021-2022;130
28040842;infantil_ii_ciclo;2022-2023;122
28040842;infantil_ii_ciclo;2023-2024;97
28040842;infantil_ii_ciclo;2024-2025;73
28040842;primaria;2020-2021;289
28040842;primaria;2021-2022;294
28040842;primaria;2022-2023;294
28040842;primaria;2023-2024;284
28040842;primaria;2024-2025;276
28028532;total;2020-2021;393
28028532;total;2021-2022;403
28028532;total;2022-2023;358
28028532;total;2023-2024;342
28028532;total;2024-2025;316
28028532;infantil_ii_ciclo;2020-2021;95
28028532;infantil_ii_ciclo;2021-2022;100
28028532;infantil_ii_ciclo;2022-2023;70
28028532;infantil_ii_ciclo;2023-2024;67
28028532;infantil_ii_ciclo;2024-2025;60
28028532;primaria;2020-2021;298
28028532;primaria;2021-2022;303
28028532;primaria;2022-2023;288
28028532;primaria;2023-2024;275
28028532;primaria;2024-2025;256
28043387;total;2020-2021;196
28043387;total;2021-2022;211
28043387;total;2022-2023;298
28043387;total;2023-2024;336
28043387;total;2024-2025;365
28043387;infantil_i_ciclo;2020-2021;0
28043387;infantil_i_ciclo;2021-2022;0
28043387;infantil_i_ciclo;2022-2023;38
28043387;infantil_i_ciclo;2023-2024;36
28043387;infantil_i_ciclo;2024-2025;41
28043387;infantil_ii_ciclo;2020-2021;54
28043387;infantil_ii_ciclo;2021-2022;69
28043387;infantil_ii_ciclo;2022-2023;74
28043387;infantil_ii_ciclo;2023-2024;101
28043387;infantil_ii_ciclo;2024-2025;118
28043387;primaria;2020-2021;142
28043387;primaria;2021-2022;142
28043387;primaria;2022-2023;182
28043387;primaria;2023-2024;194
28043387;primaria;2024-2025;194
28043387;educación_básica_obligatoria;2020-2021;0
28043387;educación_básica_obligatoria;2021-2022;0
28043387;educación_básica_obligatoria;2022-2023;4
28043387;educación_básica_obligatoria;2023-2024;5
28043387;educación_básica_obligatoria;2024-2025;9
28043387;educación_infantil_especial;2020-2021;0
28043387;educación_infantil_especial;2021-2022;0
28043387;educación_infantil_especial;2022-2023;0
28043387;educación_infantil_especial;2023-2024;0
28043387;educación_infantil_especial;2024-2025;3
28010898;total;2020-2021;338
28010898;total;2021-2022;339
28010898;total;2022-2023;353
28010898;total;2023-2024;361
28010898;total;2024-2025;373
28010898;infantil_ii_ciclo;2020-2021;101
