municipality_id;cycle;analysis_year;capacity;estimated_places;max_enrolled;applications;admitted;num_centers;centers_names;estimated_need;coverage_ratio;is_covered;deficit
28061;primaria;2022-2023;1261;210.16666666666669;1261;52;183.0;4;Jacinto Benavente, La Navata, Carlos Ruiz, San Gregorio;2319.2;0.5437219730941705;False;1058.1999999999998
28061;eso;2022-2023;923;230.75;923;235;202;2;Infanta Elena, Cañada Real;1730.6;0.5333410377903618;False;807.5999999999999
28037;infantil_i_ciclo;2022-2023;21;7.0;21;19;19;1;Cenicientos;45.0;0.4666666666666667;False;24.0
28037;infantil_ii_ciclo;2022-2023;54;18.0;54;10;10;1;Suárez Somonte;45.4;1.1894273127753305;True;0.0
28037;primaria;2022-2023;111;18.5;111;0;14.0;1;Suárez Somonte;99.6;1.1144578313253013;True;0.0
28037;eso;2022-2023;92;23.0;92;1;1;1;Suárez Somonte;77.6;1.1855670103092784;True;0.0
28109;infantil_i_ciclo;2022-2023;0;0.0;0;0;0;0;Ninguno;81.6;0.0;False;81.6
28109;infantil_ii_ciclo;2022-2023;73;24.333333333333332;73;19;18;1;Río Alberche;83.4;0.8752997601918464;False;10.400000000000006
28109;primaria;2022-2023;144;24.0;144;1;22.666666666666668;1;Río Alberche;177.6;0.8108108108108109;False;33.599999999999994
28109;eso;2022-2023;483;120.75;483;113;106;1;Pedro de Tolosa;125.80000000000001;3.8394276629570743;True;0.0
28041;infantil_i_ciclo;2022-2023;205;68.33333333333333;205;256;217;3;Carantoñas, Garabatos, Daganzo;191.4;1.071055381400209;True;0.0
28041;infantil_ii_ciclo;2022-2023;163;54.333333333333336;163;45;41;1;Villa de Cobeña;229.2;0.7111692844677138;False;66.19999999999999
28041;primaria;2022-2023;412;68.66666666666667;412;15;61.666666666666664;1;Villa de Cobeña;652.4;0.6315144083384427;False;240.39999999999998
28041;eso;2022-2023;273;68.25;273;14;14;1;Villa de Cobeña;481.8;0.5666251556662515;False;208.8
28143;infantil_i_ciclo;2022-2023;14;4.666666666666667;14;14;14;1;Montejo de la Sierra;0.0;inf;True;0.0
28143;infantil_ii_ciclo;2022-2023;92;30.666666666666668;92;22;22;1;Peñalta;0.4;230.0;True;0.0
28143;primaria;2022-2023;208;34.666666666666664;208;2;30.333333333333332;1;Peñalta;2.8;74.28571428571429;True;0.0
28143;eso;2022-2023;96;24.0;96;1;0;1;Peñalta;3.0;32.0;True;0.0
28039;infantil_i_ciclo;2022-2023;12;4.0;12;13;13;1;El Cervatillo Dormilón;3.6;3.333333333333333;True;0.0
28039;infantil_ii_ciclo;2022-2023;156;52.0;156;52;51;2;CRA de Lozoyuela, Pico de la Miel;2.8;55.714285714285715;True;0.0
28039;primaria;2022-2023;359;59.833333333333336;359;6;55.0;2;CRA de Lozoyuela, Pico de la Miel;2.8;128.21428571428572;True;0.0
28039;eso;2022-2023;543;135.75;543;103;101;1;De la Cabrera;2.8;193.92857142857144;True;0.0
28095;infantil_i_ciclo;2022-2023;29;9.666666666666666;29;20;20;1;Navalagamella;73.8;0.3929539295392954;False;44.8
28095;infantil_ii_ciclo;2022-2023;69;23.0;69;21;21;1;San Miguel;83.2;0.829326923076923;False;14.200000000000003
28095;primaria;2022-2023;126;21.0;126;3;26.0;1;San Miguel;217.6;0.5790441176470589;False;91.6
28095;eso;2022-2023;523;130.75;523;123;123;1;Valmayor;162.8;3.2125307125307123;True;0.0
28005;infantil_i_ciclo;2022-2023;1444;481.3333333333333;1444;1638;1245;17;Alicia de Larrocha, La Cometa, Puerta de Madrid, Carrusel, Puerta de Madrid, Los Molinos, Tucán, Espartales, Ciudad del Aire, Antonio Machado, Arco Iris, Los Cuentos, Doctora de Alcalá, La Flauta Mágica, Don Melitón, Don Melitón, Galatea;4413.0;0.3272150464536596;False;2969.0
28005;infantil_ii_ciclo;2022-2023;3482;1160.6666666666667;3482;1007;871;28;Alicia de Larrocha, Mozart, Iplacea, Miguel Hernández, Santos Niños, Daoiz y Velarde, Ntra. Sra. del Val, Cristóbal Colón, Antonio de Nebrija, Cervantes, García Lorca, Espartales, Emperador Fernando, Ciudad del Aire, Francisco de Quevedo, Antonio Machado, Manuel Azaña, La Garena, Beatriz Galindo, Juan de Austria, Infanta Catalina, Doctora de Alcalá, Luis Vives, Dulcinea, Cardenal Cisneros, Ernest Hemingway, Antonio Mingote, Pablo Neruda;4676.6;0.744558012231108;False;1194.6000000000004
28005;primaria;2022-2023;8287;1381.1666666666667;8287;254;1145.0;28;Alicia de Larrocha, Mozart, Iplacea, Miguel Hernández, Santos Niños, Daoiz y Velarde, Ntra. Sra. del Val, Cristóbal Colón, Antonio de Nebrija, Cervantes, García Lorca, Espartales, Emperador Fernando, Ciudad del Aire, Francisco de Quevedo, Antonio Machado, Manuel Azaña, La Garena, Beatriz Galindo, Juan de Austria, Infanta Catalina, Doctora de Alcalá, Luis Vives, Dulcinea, Cardenal Cisneros, Ernest Hemingway, Antonio Mingote, Pablo Neruda;10900.8;0.7602194334360781;False;2613.7999999999993
28005;eso;2022-2023;1178;294.5;1178;279;243;2;Francisca de Pedraza, Isidra de Guzmán;8277.400000000001;0.1423152197549955;False;7099.4000000000015
28006;infantil_i_ciclo;2022-2023;898;299.33333333333337;898;1094;758;8;El Cuquillo, La Chopera, Pío Pío, Valdelaparra, Fuentelucha, Gabriel y Galán, Cascabeles, Profesor Tierno Galván;2789.4;0.3219330321933032;False;1891.4
28006;infantil_ii_ciclo;2022-2023;1954;651.3333333333334;1954;547;462;14;Parque de Cataluña, Bachiller Alonso López, Daoiz y Velarde, Miguel Hernández, Luis Buñuel, Antonio Machado, Federico García Lorca, Valdepalitos, Seis de Diciembre, Emilio Casado, Miraflores, Castilla, Gabriel y Galán, Profesor Tierno Galván;3124.8;0.6253200204813107;False;1170.8000000000002
28006;primaria;2022-2023;4501;750.1666666666666;4501;149;632.3333333333334;14;Parque de Cataluña, Bachiller Alonso López, Daoiz y Velarde, Miguel Hernández, Luis Buñuel, Antonio Machado, Federico García Lorca, Valdepalitos, Seis de Diciembre, Emilio Casado, Miraflores, Castilla, Gabriel y Galán, Profesor Tierno Galván;8025.200000000001;0.5608582963664457;False;3524.2000000000007
28006;eso;2022-2023;3114;778.5;3114;746;557;5;Francisco Giner de los Ríos, Aldebarán, Severo Ochoa, Gloria Fuertes, Ágora;5920.6;0.5259602067358038;False;2806.6000000000004
28007;infantil_i_ciclo;2022-2023;1621;540.3333333333334;1621;1681;1530;14;La Princesa, Las Flores, Los Pinos de Maeve, Nanas, Jesús Varela, Adivinanzas, Mago de Oz, Los Pingüinos, Bellas Vistas, Campanilla, Rodari, Sueños, El Corro de la Patata, Andersen;3435.6;0.4718244265921528;False;1814.6
28007;infantil_ii_ciclo;2022-2023;2914;971.3333333333334;2914;759;713;23;Párroco D. Victoriano, Santiago Ramón y Cajal, Claudio Sánchez Albornoz, Santo Domingo, Isabel la Católica, Chaves Nogales, Miguel de Cervantes, Los Castillos, Carmen Conde, Federico García Lorca, Joaquín Costa, Jesús Varela, Parque de Lisboa, San José de Valderas, Miguel Hernández, Fernando de los Ríos, Daniel Martín, Blas de Otero, Bellas Vistas, Clara Campoamor, Vicente Aleixandre, Agustín de Argüelles, Fuente del Palomar;3872.4;0.7525049065179217;False;958.4000000000001
28007;primaria;2022-2023;6514;1085.6666666666665;6514;181;931.3333333333333;23;Párroco D. Victoriano, Santiago Ramón y Cajal, Claudio Sánchez Albornoz, Santo Domingo, Isabel la Católica, Chaves Nogales, Miguel de Cervantes, Los Castillos, Carmen Conde, Federico García Lorca, Joaquín Costa, Jesús Varela, Parque de Lisboa, San José de Valderas, Miguel Hernández, Fernando de los Ríos, Daniel Martín, Blas de Otero, Bellas Vistas, Clara Campoamor, Vicente Aleixandre, Agustín de Argüelles, Fuente del Palomar;9868.8;0.6600599870298315;False;3354.7999999999993
28007;eso;2022-2023;4656;1164.0;4656;1132;889;10;El Pinar, Itaca, Galileo Galilei, Miguel de Cervantes, La Arboleda, Parque de Lisboa, Prado de Santo Domingo, Jorge Guillén, Josefina Aldecoa, Los Castillos;7256.6;0.6416227985557974;False;2600.6000000000004
28013;infantil_i_ciclo;2022-2023;417;139.0;417;396;368;4;San José de Calasanz, Victoria Kamhi, El Regajal, Jardines de Aranjuez;1451.4;0.2873088052914427;False;1034.4
28013;infantil_ii_ciclo;2022-2023;1053;351.0;1053;329;273;7;San Fernando, San José de Calasanz, Maestro Rodrigo, San Isidro, Santa Teresa de Jesús, Carlos III, Vicente Aleixandre;1619.4;0.6502408299370137;False;566.4000000000001
28013;primaria;2022-2023;2934;489.00000000000006;2934;115;353.0;7;San Fernando, San José de Calasanz, Maestro Rodrigo, San Isidro, Santa Teresa de Jesús, Carlos III, Vicente Aleixandre;4142.0;0.7083534524384355;False;1208.0
28013;eso;2022-2023;2316;579.0;2316;486;366;4;Santiago Rusiñol, Maestro Rodrigo, Domenico Scarlatti, Alpajés;3089.3999999999996;0.7496601281802293;False;773.3999999999996
28903;infantil_i_ciclo;2022-2023;479;159.66666666666666;479;487;377;6;Cantinela, Antonio Osuna, El Olivo, La Foresta, Ciudad de Nejapa, El Romeral;1537.2;0.3116055165235493;False;1058.2
28903;infantil_ii_ciclo;2022-2023;1236;412.0;1236;361;268;9;Ciudad de Columbia, Carmen Iglesias, Carmen Hernández Guarch, Antonio Osuna, Aldebarán, Ciudad de Nejapa, Gabriel García Marquez, Tierno Galván, Miguel de Cervantes;1624.1999999999998;0.7609900258588844;False;388.1999999999998
28903;primaria;2022-2023;2423;403.8333333333333;2423;98;386.3333333333333;9;Ciudad de Columbia, Carmen Iglesias, Carmen Hernández Guarch, Antonio Osuna, Aldebarán, Ciudad de Nejapa, Gabriel García Marquez, Tierno Galván, Miguel de Cervantes;3587.6;0.6753818708886163;False;1164.6
28903;eso;2022-2023;1599;399.75;1599;389;330;4;Jorge Manrique, Pintor Antonio López, José Luis Sampedro, Montserrat Caballe;2413.6;0.6624958568114021;False;814.5999999999999
28014;infantil_i_ciclo;2022-2023;398;132.66666666666666;398;250;182;3;Pinceladas, Municipal de Arganda del Rey, Federico García Lorca;1525.2;0.26094938368738524;False;1127.2
28014;infantil_ii_ciclo;2022-2023;1467;489.0;1467;412;355;9;Ntra. Sra. de la Milagrosa, Rosalía de Castro, Carretas, San Juan Bautista, Antonio Machado, León Felipe, Miguel Hernández, Benito Pérez Galdós, Federico García Lorca;1692.8;0.8666115311909263;False;225.79999999999995
28014;primaria;2022-2023;3418;569.6666666666667;3418;92;486.66666666666674;9;Ntra. Sra. de la Milagrosa, Rosalía de Castro, Carretas, San Juan Bautista, Antonio Machado, León Felipe, Miguel Hernández, Benito Pérez Galdós, Federico García Lorca;4220.4;0.8098758411524974;False;802.3999999999996
28014;eso;2022-2023;1219;304.75;1219;317;251;3;Rosalía de Castro, La Poveda, José Saramago;2996.8;0.40676721836625734;False;1777.8000000000002
28022;infantil_i_ciclo;2022-2023;277;92.33333333333334;277;321;205;3;Ágora, Achalay, Romanillos;1737.0;0.15947035118019573;False;1460.0
28022;infantil_ii_ciclo;2022-2023;742;247.33333333333334;742;174;157;5;Príncipe Don Felipe, Federico García Lorca, Ágora, Teresa Berganza, José Bergamín Gutierrez;2007.0;0.369706028898854;False;1265.0
28022;primaria;2022-2023;1778;296.33333333333337;1778;84;240.33333333333334;5;Príncipe Don Felipe, Federico García Lorca, Ágora, Teresa Berganza, José Bergamín Gutierrez;5484.8;0.3241686114352392;False;3706.8
28022;eso;2022-2023;1621;405.25;1621;370;240;4;Príncipe Don Felipe, Boadilla III, Arquitecto Ventura Rodríguez, Profesor Máximo Trueba;4306.0;0.3764514630747794;False;2685.0
28045;infantil_i_ciclo;2022-2023;520;173.33333333333334;520;591;476;4;Los Puertos, El Almendro, Los Enebros, Los Arcos;1628.4;0.3193318594939818;False;1108.4
28045;infantil_ii_ciclo;2022-2023;1359;453.0;1359;424;352;9;Tirso de Molina, San Andrés, Fuentesanta, Soledad Sainz, Ángel León, Antonio Machado, Héroes del 2 de Mayo, Virgen de los Remedios, Federico García Lorca;1746.1999999999998;0.7782613675409461;False;387.1999999999998
28045;primaria;2022-2023;3085;514.1666666666667;3085;131;444.99999999999994;9;Tirso de Molina, San Andrés, Fuentesanta, Soledad Sainz, Ángel León, Antonio Machado, Héroes del 2 de Mayo, Virgen de los Remedios, Federico García Lorca;3997.2;0.771790253177224;False;912.1999999999998
28045;eso;2022-2023;2103;525.75;2103;561;426;3;Ángel Corella, Marqués de Santillana, Rosa Chacel;2692.4;0.7810875055712375;False;589.4000000000001
28047;infantil_i_ciclo;2022-2023;536;178.66666666666669;536;575;421;7;El Calimero (Programa Casa de Niños), Calimero, La Vaca Flora, Daniel Vázquez Díaz, Maríano Benlliure, Rosa Chacel, Cuentacuentos;1456.8;0.36792970895112576;False;920.8
28047;infantil_ii_ciclo;2022-2023;1270;423.3333333333333;1270;369;326;10;Miguel Delibes, Cantos Altos, El Enebral, Miguel de Cervantes, Profesor Don Enrique Tierno Galván, Daniel Vázquez Díaz, Maríano Benlliure, Cañada Real, Rosa Chacel, Antonio Machado;1608.6;0.7895064030834267;False;338.5999999999999
28047;primaria;2022-2023;2870;478.3333333333334;2870;117;427.3333333333333;10;Miguel Delibes, Cantos Altos, El Enebral, Miguel de Cervantes, Profesor Don Enrique Tierno Galván, Daniel Vázquez Díaz, Maríano Benlliure, Cañada Real, Rosa Chacel, Antonio Machado;3980.0;0.7211055276381909;False;1110.0
28047;eso;2022-2023;2529;632.25;2529;620;523;4;María Guerrero, Lazaro Cárdenas, Las Canteras, Jaime Ferrán;2916.2;0.8672244702009465;False;387.1999999999998
28049;infantil_i_ciclo;2022-2023;824;274.66666666666663;824;870;707;7;La Cañada, Antón Pirulero, San Esteban, Charlie Rivel, Diamela, Villalar, La Rampa;1575.6;0.522975374460523;False;751.5999999999999
28049;infantil_ii_ciclo;2022-2023;1821;607.0;1821;568;483;15;Félix Rodríguez de la Fuente, William Shakespeare, Alfredo Landa, Menéndez Pidal, San Esteban, San Pablo, Antoni Tapies, Blas de Otero, Pablo Neruda, Séneca, El Olivo, Rosalía de Castro, Torres Quevedo, Villalar, Gonzalo de Berceo;1688.8000000000002;1.078280435812411;True;0.0
28049;primaria;2022-2023;4025;670.8333333333334;4025;126;607.0;15;Félix Rodríguez de la Fuente, William Shakespeare, Alfredo Landa, Menéndez Pidal, San Esteban, San Pablo, Antoni Tapies, Blas de Otero, Pablo Neruda, Séneca, El Olivo, Rosalía de Castro, Torres Quevedo, Villalar, Gonzalo de Berceo;4072.8;0.9882636024356708;False;47.80000000000018
28049;eso;2022-2023;3081;770.25;3081;795;653;6;Luis García Berlanga, Manuel de Falla, Miguel Catalán, María Moliner, Rafael Alberti, Antonio Gaudí;3056.2000000000003;1.0081146521824487;True;0.0
28058;infantil_i_ciclo;2022-2023;1800;600.0;1800;1826;1612;20;La Piñata, Andrés Manjón, León Felipe, El Sacapuntas, El Lago, Valle de Ordesa, El Escondite, La Alameda, La Mimosa, Miguel Hernández, Los Gorriones, Las Cigüeñas, Victor Jara, El Bonsai, El Naranjo, El Cocherito Leré, Rayuela, Gallipatos, La Linterna Mágica, La Mimosa;3948.6;0.455857772375019;False;2148.6
28058;infantil_ii_ciclo;2022-2023;3885;1295.0;3885;1012;941;37;Velázquez, Dulce Chacón, Green Peace, Giner de los Ríos, Andrés Manjón, León Felipe, Enrique Tierno Galván, Pablo Neruda, Carlos Cano, Salvador Dalí, Clara Campoamor, Benito Pérez Galdos, Manuela Malasaña, El Trigal, Miguel Hernández, Juan de la Cierva, La Cañada, Lope de Vega, Victor Jara, Francisco de Quevedo, Arcipreste de Hita, Antonio Machado, Rosalía de Castro, Santiago Ramón y Cajal, Aula 3, Francisco de Goya, John Lennon, Fregacedos, Poetisa Celia Viñas, Maestra Trinidad García, Manuel de Falla, Vicente Blásco Ibáñez, Rayuela, Cervantes, San Esteban, Ivonne Blacke, Loranca;4357.0;0.8916685792976818;False;472.0
28058;primaria;2022-2023;9092;1515.3333333333335;9092;246;1230.3333333333335;37;Velázquez, Dulce Chacón, Green Peace, Giner de los Ríos, Andrés Manjón, León Felipe, Enrique Tierno Galván, Pablo Neruda, Carlos Cano, Salvador Dalí, Clara Campoamor, Benito Pérez Galdos, Manuela Malasaña, El Trigal, Miguel Hernández, Juan de la Cierva, La Cañada, Lope de Vega, Victor Jara, Francisco de Quevedo, Arcipreste de Hita, Antonio Machado, Rosalía de Castro, Santiago Ramón y Cajal, Aula 3, Francisco de Goya, John Lennon, Fregacedos, Poetisa Celia Viñas, Maestra Trinidad García, Manuel de Falla, Vicente Blásco Ibáñez, Rayuela, Cervantes, San Esteban, Ivonne Blacke, Loranca;10919.599999999999;0.832631231913257;False;1827.5999999999985
28058;eso;2022-2023;7167;1791.75;7167;1634;1344;15;Velázquez, Africa, Barrio Loranca, Salvador Dalí, La Serna, Dolores Ibárruri, Dionisio Aguado, Victoria Kent, Julio Caro Baroja, Salvador Allende, Jimena Menendez Pidal, Gaspar Melchor de Jovellanos, Carpe Diem, Joaquín Araujo, José Luis López Aranguren;8303.6;0.8631196107712317;False;1136.6000000000004
28065;infantil_i_ciclo;2022-2023;1338;446.0000000000001;1338;1869;1044;17;Casa de los Niños, Casiopea, Cascanueces, Colorines, Marta Mata, Mafalda, Ortiz Echague, Santa Madre Maravillas, Santa Margarita María Alacoque, El Duende, Arte, Seseña y Benavente, Arcoiris, Ciudad de Madrid, El Prado, La Luna, Acuarela;4790.4;0.279308617234469;False;3452.3999999999996
28065;infantil_ii_ciclo;2022-2023;4836;1612.0000000000002;4836;1415;1158;32;Jorge Guillén, Concepción Arenal, Fernando de los Ríos, Julio Cortázar, Casa de los Niños, La Alhóndiga, Mafalda, Ana María Matute, Gabriel García Marquez, Ortiz Echague, Manuel Núñez de Arenas, El Bercial, Santa Margarita María Alacoque, Emperador Carlos V, Julian Besteiro, Enrique Tierno Galván, María Blanchard, Sagrado Corazón, San José de Calasanz, Seseña y Benavente, Vicente Ferrer, Ciudad de Madrid, El Prado, Rosalía de Castro, Miguel de Cervantes, Francisco de Quevedo, Maríana Pineda, Miguel Hernández, Daoiz y Velarde, Gloria  Fuertes, Doctor Severo Ochoa, Ciudad de Getafe;5241.799999999999;0.9225838452440003;False;405.7999999999993
28065;primaria;2022-2023;10524;1754.0;10524;393;1645.6666666666665;29;Jorge Guillén, Concepción Arenal, Fernando de los Ríos, Julio Cortázar, La Alhóndiga, Ana María Matute, Gabriel García Marquez, Ortiz Echague, Manuel Núñez de Arenas, El Bercial, Santa Margarita María Alacoque, Emperador Carlos V, Julian Besteiro, Enrique Tierno Galván, María Blanchard, Sagrado Corazón, San José de Calasanz, Seseña y Benavente, Vicente Ferrer, Ciudad de Madrid, Rosalía de Castro, Miguel de Cervantes, Francisco de Quevedo, Maríana Pineda, Miguel Hernández, Daoiz y Velarde, Gloria  Fuertes, Doctor Severo Ochoa, Ciudad de Getafe;12321.599999999999;0.854109855862875;False;1797.5999999999985
28065;eso;2022-2023;6620;1655.0;6620;1649;1296;12;Elisa Soriano Fischer, La Senda, Altair, Ignacio Aldecoa, Antonio López García, Matemático Puig Adam, Menéndez Pelayo, Satafi, Laguna de Joatzel, José Hierro, Miguel de Cervantes, León Felipe;8229.8;0.8043937884274224;False;1609.7999999999993
28074;infantil_i_ciclo;2022-2023;1406;468.66666666666663;1406;1676;1278;19;La Noria, Ángel González, Los Pinos, El Romancero, Lope de Vega, Rincón Infantil, Primeros pasos, Aventuras, Koala, Jeromín, Rosa Caramelo, Dulcinea, Pandora, Las Flores de La Fortuna, Fortuna, Rosa Caramelo, El Cuco, Lope de Vega, La Comba;3831.0;0.36700600365439834;False;2425.0
28074;infantil_ii_ciclo;2022-2023;4167;1389.0000000000002;4167;1162;1044;36;León Felipe, Giner de los Ríos, Gabriela Morreale, Luis de Góngora, Antonio Machado, Victor Pradera, Ángel González, Juan de Austria, Concepción Arenal, Lope de Vega, Manuel Vázquez Montalbán, Rincón Infantil, Calderón de la Barca, Francisco de Quevedo, Pérez Galdós, Jeromín, Gerardo Diego, Carmen Conde, Gonzalo de Berceo, Miguel Hernández, Ortega y Gasset, Pardo Bazán, Jacinto Benavente, Andrés Segovia, Marqués de Leganés, Miguel Delibes, Fortuna, Trabenco, Aben Hazam, Constitución de 1812, Joan Miró, Lepanto, Federico García Lorca, Pío Baroja, José María de Pereda, Miguel de Cervantes;4288.2;0.9717363928921227;False;121.19999999999982
28074;primaria;2022-2023;9797;1632.8333333333335;9797;312;1337.3333333333333;33;León Felipe, Giner de los Ríos, Gabriela Morreale, Luis de Góngora, Antonio Machado, Victor Pradera, Ángel González, Juan de Austria, Concepción Arenal, Lope de Vega, Manuel Vázquez Montalbán, Calderón de la Barca, Francisco de Quevedo, Pérez Galdós, Gerardo Diego, Carmen Conde, Gonzalo de Berceo, Miguel Hernández, Ortega y Gasset, Pardo Bazán, Jacinto Benavente, Andrés Segovia, Marqués de Leganés, Miguel Delibes, Trabenco, Aben Hazam, Constitución de 1812, Joan Miró, Lepanto, Federico García Lorca, Pío Baroja, José María de Pereda, Miguel de Cervantes;11035.2;0.8877954182978106;False;1238.2000000000007
28074;eso;2022-2023;7413;1853.25;7413;1715;1473;15;Gabriel García Marquez, María Zambrano, José de Churriguera, Enrique Tierno Galván, Siglo XXI, Isaac Albéniz, Arquitecto Peridis, La Fortuna, Pedro Duque, Julio Verne, Rafael de Frühbeck de Burgos, Salvador Dalí, Pablo Neruda, Butarque, San Nicasio;8256.400000000001;0.8978489414272562;False;843.4000000000015
28079;infantil_i_ciclo;2022-2023;7843;2614.333333333333;7843;10287;5718;91;Piruetas, Lope de Vega, La Paloma, Palmas Palmitas, San Roque, Distrito de Arganzuela, Rayuela, Petirrojo, María Moliner, Distrito de Vicalvaro, El Trébol, Valle de Oro, Barcelona, Dsitrito de Arganzuela, El Encinar, República de Chile, Los Almendros, Jorge Guillén, Albaicín, José Bergamín, Los Girasoles, Amadeo Víves, Dionisio Ridruejo, Albaicín (Programa Casa de Niños), Doctor Federico Rubio, Marqués de Suanzes, Bärbel Inhelder, Rosa, San Fermín, Manuel Núñez de Arenas, La Aldea, Martínez Montañés, Conde de Romanones, El Tren de la Fresa, Hernan Cortés, Ori - Ori, El Madroñal, Los Ángeles, Las Maravillas, Carricoche, Distrito Villa de Vallecas, Roger de Flor, Chavalitos, Alfar, Shantala, El Pilar, Zofio, Ciudad de Valencia, Carmen Laforet, Giner de los Ríos, Rocio Durcal, Claudio Moyano, Rocio Jurado, La Almudena, El Valle, Agustína Díez, Retamar, Parque de Hortaleza, Gaia, Pradolongo, Cuba, Arce, Puerta del Ángel, Arco Iris, Jovellanos, Los Gorriones, Lorenzo Luzuriaga, El Belén, Miguel Blásco Vilatela, Alfonso X El Sabio, Los Titeres, Pozo del Tío Raimundo, Sol Solito, Jaime Vera, San Pablo, El Carmen, Zaleo, Cinco Lobitos, La Plazuela, EEUU de América - Huarte de San Juan, Extremadura, Ramón María del Valle Inclán, Vallehermoso, Joaquín Turina, El Sur, Bravo Murillo, Daniel Vázquez Díaz, La Jara, Perú, Los Delfines, República de Panamá Nº 1;74388.6;0.10543282169579747;False;66545.6
