id_secondary_municipality,name,total,year,range
1013,Olmeda de las Fuentes,9,2022,85-89
1013,Olmeda de las Fuentes,7,2023,85-89
1013,Olmeda de las Fuentes,7,2024,85-89
1028,Orusco de Tajuña,48,2021,85-89
1028,Orusco de Tajuña,50,2022,85-89
1028,Orusco de Tajuña,47,2023,85-89
1028,Orusco de Tajuña,41,2024,85-89
1049,Paracuellos de Jarama,152,2021,85-89
1049,Paracuellos de Jarama,160,2022,85-89
1049,Paracuellos de Jarama,172,2023,85-89
1049,Paracuellos de Jarama,181,2024,85-89
1065,Parla,843,2021,85-89
1065,Parla,888,2022,85-89
1065,Parla,917,2023,85-89
1065,Parla,913,2024,85-89
1071,Patones,19,2021,85-89
1071,Patones,20,2022,85-89
1071,Patones,35,2023,85-89
1071,Patones,39,2024,85-89
1087,Pedrezuela,66,2021,85-89
1087,Pedrezuela,66,2022,85-89
1087,Pedrezuela,67,2023,85-89
1087,Pedrezuela,72,2024,85-89
1090,Pelayos de la Presa,58,2021,85-89
1090,Pelayos de la Presa,66,2022,85-89
1090,Pelayos de la Presa,70,2023,85-89
1090,Pelayos de la Presa,64,2024,85-89
1104,Perales de Tajuña,55,2021,85-89
1104,Perales de Tajuña,54,2022,85-89
1104,Perales de Tajuña,59,2023,85-89
1104,Perales de Tajuña,58,2024,85-89
1111,Pezuela de las Torres,24,2021,85-89
1111,Pezuela de las Torres,22,2022,85-89
1111,Pezuela de las Torres,18,2023,85-89
1111,Pezuela de las Torres,21,2024,85-89
1126,Pinilla del Valle,7,2021,85-89
1126,Pinilla del Valle,7,2022,85-89
1126,Pinilla del Valle,7,2023,85-89
1126,Pinilla del Valle,4,2024,85-89
1132,Pinto,585,2021,85-89
1132,Pinto,623,2022,85-89
1132,Pinto,619,2023,85-89
1132,Pinto,607,2024,85-89
1147,Piñuécar-Gandullas,12,2021,85-89
1147,Piñuécar-Gandullas,11,2022,85-89
1147,Piñuécar-Gandullas,11,2023,85-89
1147,Piñuécar-Gandullas,8,2024,85-89
1150,Pozuelo de Alarcón,1298,2021,85-89
1150,Pozuelo de Alarcón,1328,2022,85-89
1150,Pozuelo de Alarcón,1381,2023,85-89
1150,Pozuelo de Alarcón,1384,2024,85-89
1163,Pozuelo del Rey,12,2021,85-89
1163,Pozuelo del Rey,12,2022,85-89
1163,Pozuelo del Rey,10,2023,85-89
1163,Pozuelo del Rey,8,2024,85-89
1179,Prádena del Rincón,8,2021,85-89
1179,Prádena del Rincón,8,2022,85-89
1179,Prádena del Rincón,6,2023,85-89
1179,Prádena del Rincón,3,2024,85-89
1185,Puebla de la Sierra,1,2021,85-89
1185,Puebla de la Sierra,1,2022,85-89
1185,Puebla de la Sierra,1,2023,85-89
1185,Puebla de la Sierra,2,2024,85-89
9020,Puentes Viejas,15,2021,85-89
9020,Puentes Viejas,18,2022,85-89
9020,Puentes Viejas,18,2023,85-89
9020,Puentes Viejas,14,2024,85-89
1198,Quijorna,37,2021,85-89
1198,Quijorna,47,2022,85-89
1198,Quijorna,56,2023,85-89
1198,Quijorna,58,2024,85-89
1202,Rascafría,45,2021,85-89
1202,Rascafría,43,2022,85-89
1202,Rascafría,42,2023,85-89
1202,Rascafría,39,2024,85-89
1219,Redueña,4,2021,85-89
1219,Redueña,7,2022,85-89
1219,Redueña,8,2023,85-89
1219,Redueña,9,2024,85-89
1224,Ribatejada,14,2021,85-89
1224,Ribatejada,17,2022,85-89
1224,Ribatejada,15,2023,85-89
1224,Ribatejada,12,2024,85-89
1230,Rivas-Vaciamadrid,548,2021,85-89
1230,Rivas-Vaciamadrid,602,2022,85-89
1230,Rivas-Vaciamadrid,605,2023,85-89
1230,Rivas-Vaciamadrid,591,2024,85-89
1245,Robledillo de la Jara,3,2021,85-89
1245,Robledillo de la Jara,4,2022,85-89
1245,Robledillo de la Jara,6,2023,85-89
1245,Robledillo de la Jara,4,2024,85-89
1258,Robledo de Chavela,84,2021,85-89
1258,Robledo de Chavela,89,2022,85-89
1258,Robledo de Chavela,82,2023,85-89
1258,Robledo de Chavela,84,2024,85-89
1261,Robregordo,6,2021,85-89
1261,Robregordo,8,2022,85-89
1261,Robregordo,8,2023,85-89
1261,Robregordo,7,2024,85-89
1277,Rozas de Madrid (Las),963,2021,85-89
1277,Rozas de Madrid (Las),1041,2022,85-89
1277,Rozas de Madrid (Las),1069,2023,85-89
1277,Rozas de Madrid (Las),1093,2024,85-89
1283,Rozas de Puerto Real,23,2021,85-89
1283,Rozas de Puerto Real,19,2022,85-89
1283,Rozas de Puerto Real,21,2023,85-89
1283,Rozas de Puerto Real,21,2024,85-89
1296,San Agustín del Guadalix,127,2021,85-89
1296,San Agustín del Guadalix,137,2022,85-89
1296,San Agustín del Guadalix,151,2023,85-89
1296,San Agustín del Guadalix,159,2024,85-89
1300,San Fernando de Henares,485,2021,85-89
1300,San Fernando de Henares,513,2022,85-89
1300,San Fernando de Henares,511,2023,85-89
1300,San Fernando de Henares,506,2024,85-89
1317,San Lorenzo de El Escorial,340,2021,85-89
1317,San Lorenzo de El Escorial,362,2022,85-89
1317,San Lorenzo de El Escorial,371,2023,85-89
1317,San Lorenzo de El Escorial,382,2024,85-89
1338,San Martín de Valdeiglesias,210,2021,85-89
1338,San Martín de Valdeiglesias,205,2022,85-89
1338,San Martín de Valdeiglesias,206,2023,85-89
1338,San Martín de Valdeiglesias,207,2024,85-89
1322,San Martín de la Vega,175,2021,85-89
1322,San Martín de la Vega,185,2022,85-89
1322,San Martín de la Vega,213,2023,85-89
1322,San Martín de la Vega,206,2024,85-89
1343,San Sebastián de los Reyes,910,2021,85-89
1343,San Sebastián de los Reyes,957,2022,85-89
1343,San Sebastián de los Reyes,1022,2023,85-89
1343,San Sebastián de los Reyes,1074,2024,85-89
1356,Santa María de la Alameda,26,2021,85-89
1356,Santa María de la Alameda,28,2022,85-89
1356,Santa María de la Alameda,23,2023,85-89
1356,Santa María de la Alameda,22,2024,85-89
1369,Santorcaz,26,2021,85-89
1369,Santorcaz,21,2022,85-89
1369,Santorcaz,21,2023,85-89
1369,Santorcaz,23,2024,85-89
1375,Santos de la Humosa (Los),21,2021,85-89
1375,Santos de la Humosa (Los),24,2022,85-89
1375,Santos de la Humosa (Los),29,2023,85-89
1375,Santos de la Humosa (Los),32,2024,85-89
1381,Serna del Monte (La),1,2021,85-89
1381,Serna del Monte (La),1,2022,85-89
1381,Serna del Monte (La),1,2023,85-89
1381,Serna del Monte (La),1,2024,85-89
1408,Serranillos del Valle,48,2021,85-89
1408,Serranillos del Valle,39,2022,85-89
1408,Serranillos del Valle,41,2023,85-89
1408,Serranillos del Valle,38,2024,85-89
1415,Sevilla la Nueva,114,2021,85-89
1415,Sevilla la Nueva,134,2022,85-89
1415,Sevilla la Nueva,144,2023,85-89
1415,Sevilla la Nueva,132,2024,85-89
1436,Somosierra,3,2021,85-89
1436,Somosierra,3,2022,85-89
1436,Somosierra,3,2023,85-89
1436,Somosierra,2,2024,85-89
1441,Soto del Real,155,2021,85-89
1441,Soto del Real,174,2022,85-89
1441,Soto del Real,150,2023,85-89
1441,Soto del Real,140,2024,85-89
1454,Talamanca de Jarama,49,2021,85-89
1454,Talamanca de Jarama,56,2022,85-89
1454,Talamanca de Jarama,65,2023,85-89
1454,Talamanca de Jarama,73,2024,85-89
1467,Tielmes,62,2021,85-89
1467,Tielmes,64,2022,85-89
1467,Tielmes,61,2023,85-89
1467,Tielmes,55,2024,85-89
1473,Titulcia,18,2021,85-89
1473,Titulcia,22,2022,85-89
1473,Titulcia,25,2023,85-89
1473,Titulcia,28,2024,85-89
1489,Torrejón de Ardoz,1375,2021,85-89
1489,Torrejón de Ardoz,1447,2022,85-89
1489,Torrejón de Ardoz,1507,2023,85-89
1489,Torrejón de Ardoz,1514,2024,85-89
1505,Torrejón de Velasco,64,2021,85-89
1505,Torrejón de Velasco,73,2022,85-89
1505,Torrejón de Velasco,70,2023,85-89
1505,Torrejón de Velasco,68,2024,85-89
1492,Torrejón de la Calzada,64,2021,85-89
1492,Torrejón de la Calzada,70,2022,85-89
1492,Torrejón de la Calzada,77,2023,85-89
1492,Torrejón de la Calzada,67,2024,85-89
1512,Torrelaguna,78,2021,85-89
1512,Torrelaguna,83,2022,85-89
1512,Torrelaguna,84,2023,85-89
1512,Torrelaguna,85,2024,85-89
1527,Torrelodones,274,2021,85-89
1527,Torrelodones,322,2022,85-89
1527,Torrelodones,317,2023,85-89
1527,Torrelodones,323,2024,85-89
1533,Torremocha de Jarama,41,2021,85-89
1533,Torremocha de Jarama,46,2022,85-89
1533,Torremocha de Jarama,49,2023,85-89
1533,Torremocha de Jarama,37,2024,85-89
1548,Torres de la Alameda,122,2021,85-89
1548,Torres de la Alameda,133,2022,85-89
1548,Torres de la Alameda,122,2023,85-89
1548,Torres de la Alameda,110,2024,85-89
9036,Tres Cantos,491,2021,85-89
9036,Tres Cantos,539,2022,85-89
9036,Tres Cantos,527,2023,85-89
9036,Tres Cantos,531,2024,85-89
1551,Valdaracete,19,2021,85-89
1551,Valdaracete,26,2022,85-89
1551,Valdaracete,23,2023,85-89
1551,Valdaracete,18,2024,85-89
1564,Valdeavero,15,2021,85-89
1564,Valdeavero,22,2022,85-89
1564,Valdeavero,19,2023,85-89
1564,Valdeavero,22,2024,85-89
1570,Valdelaguna,20,2021,85-89
1570,Valdelaguna,19,2022,85-89
1570,Valdelaguna,22,2023,85-89
1570,Valdelaguna,18,2024,85-89
1586,Valdemanco,21,2021,85-89
1586,Valdemanco,22,2022,85-89
1586,Valdemanco,28,2023,85-89
1586,Valdemanco,19,2024,85-89
1599,Valdemaqueda,13,2021,85-89
1599,Valdemaqueda,18,2022,85-89
1599,Valdemaqueda,15,2023,85-89
1599,Valdemaqueda,11,2024,85-89
1603,Valdemorillo,154,2021,85-89
1603,Valdemorillo,170,2022,85-89
1603,Valdemorillo,181,2023,85-89
1603,Valdemorillo,179,2024,85-89
1610,Valdemoro,669,2021,85-89
1610,Valdemoro,714,2022,85-89
1610,Valdemoro,759,2023,85-89
1610,Valdemoro,790,2024,85-89
1625,Valdeolmos-Alalpardo,41,2021,85-89
1625,Valdeolmos-Alalpardo,48,2022,85-89
1625,Valdeolmos-Alalpardo,41,2023,85-89
1625,Valdeolmos-Alalpardo,41,2024,85-89
1631,Valdepiélagos,8,2021,85-89
1631,Valdepiélagos,10,2022,85-89
1631,Valdepiélagos,5,2023,85-89
1631,Valdepiélagos,7,2024,85-89
1646,Valdetorres de Jarama,93,2021,85-89
1646,Valdetorres de Jarama,88,2022,85-89
1646,Valdetorres de Jarama,93,2023,85-89
1646,Valdetorres de Jarama,87,2024,85-89
1659,Valdilecha,43,2021,85-89
1659,Valdilecha,44,2022,85-89
1659,Valdilecha,50,2023,85-89
1659,Valdilecha,46,2024,85-89
1662,Valverde de Alcalá,6,2021,85-89
1662,Valverde de Alcalá,8,2022,85-89
1662,Valverde de Alcalá,10,2023,85-89
1662,Valverde de Alcalá,14,2024,85-89
1678,Velilla de San Antonio,107,2021,85-89
1678,Velilla de San Antonio,110,2022,85-89
1678,Velilla de San Antonio,104,2023,85-89
1678,Velilla de San Antonio,119,2024,85-89
1684,Vellón (El),34,2021,85-89
1684,Vellón (El),32,2022,85-89
1684,Vellón (El),37,2023,85-89
1684,Vellón (El),37,2024,85-89
1697,Venturada,24,2021,85-89
1697,Venturada,26,2022,85-89
1697,Venturada,29,2023,85-89
1697,Venturada,27,2024,85-89
1718,Villa del Prado,150,2021,85-89
1718,Villa del Prado,149,2022,85-89
1718,Villa del Prado,146,2023,85-89
1718,Villa del Prado,140,2024,85-89
1701,Villaconejos,76,2021,85-89
1701,Villaconejos,64,2022,85-89
1701,Villaconejos,72,2023,85-89
1701,Villaconejos,72,2024,85-89
1723,Villalbilla,94,2021,85-89
1723,Villalbilla,102,2022,85-89
1723,Villalbilla,104,2023,85-89
1723,Villalbilla,113,2024,85-89
1739,Villamanrique de Tajo,19,2021,85-89
1739,Villamanrique de Tajo,18,2022,85-89
1739,Villamanrique de Tajo,22,2023,85-89
1739,Villamanrique de Tajo,22,2024,85-89
1744,Villamanta,92,2021,85-89
1744,Villamanta,86,2022,85-89
1744,Villamanta,72,2023,85-89
1744,Villamanta,82,2024,85-89
1757,Villamantilla,20,2021,85-89
1757,Villamantilla,15,2022,85-89
1757,Villamantilla,18,2023,85-89
1757,Villamantilla,18,2024,85-89
1782,Villanueva de Perales,11,2021,85-89
1782,Villanueva de Perales,16,2022,85-89
1782,Villanueva de Perales,13,2023,85-89
1782,Villanueva de Perales,11,2024,85-89
1760,Villanueva de la Cañada,216,2021,85-89
1760,Villanueva de la Cañada,229,2022,85-89
1760,Villanueva de la Cañada,245,2023,85-89
1760,Villanueva de la Cañada,263,2024,85-89
1776,Villanueva del Pardillo,107,2021,85-89
1776,Villanueva del Pardillo,119,2022,85-89
1776,Villanueva del Pardillo,134,2023,85-89
1776,Villanueva del Pardillo,127,2024,85-89
1795,Villar del Olmo,25,2021,85-89
1795,Villar del Olmo,27,2022,85-89
1795,Villar del Olmo,25,2023,85-89
1795,Villar del Olmo,22,2024,85-89
1809,Villarejo de Salvanés,155,2021,85-89
1809,Villarejo de Salvanés,152,2022,85-89
1809,Villarejo de Salvanés,151,2023,85-89
1809,Villarejo de Salvanés,133,2024,85-89
1816,Villaviciosa de Odón,425,2021,85-89
1816,Villaviciosa de Odón,413,2022,85-89
1816,Villaviciosa de Odón,427,2023,85-89
1816,Villaviciosa de Odón,441,2024,85-89
1821,Villavieja del Lozoya,4,2021,85-89
1821,Villavieja del Lozoya,3,2022,85-89
1821,Villavieja del Lozoya,3,2023,85-89
1821,Villavieja del Lozoya,5,2024,85-89
1837,Zarzalejo,39,2021,85-89
1837,Zarzalejo,40,2022,85-89
1837,Zarzalejo,37,2023,85-89
1837,Zarzalejo,41,2024,85-89
0014,Acebeda (La),2,2021,30-34
0014,Acebeda (La),3,2022,30-34
0014,Acebeda (La),3,2023,30-34
0014,Acebeda (La),4,2024,30-34
0029,Ajalvir,317,2021,30-34
0029,Ajalvir,295,2022,30-34
0029,Ajalvir,302,2023,30-34
0029,Ajalvir,334,2024,30-34
0035,Alameda del Valle,10,2021,30-34
0035,Alameda del Valle,13,2022,30-34
0035,Alameda del Valle,16,2023,30-34
0035,Alameda del Valle,10,2024,30-34
0040,Álamo (El),535,2021,30-34
0040,Álamo (El),563,2022,30-34
0040,Álamo (El),564,2023,30-34
0040,Álamo (El),577,2024,30-34
0053,Alcalá de Henares,11578,2021,30-34
0053,Alcalá de Henares,11406,2022,30-34
0053,Alcalá de Henares,11628,2023,30-34
0053,Alcalá de Henares,11789,2024,30-34
0066,Alcobendas,6857,2021,30-34
0066,Alcobendas,6679,2022,30-34
0066,Alcobendas,6969,2023,30-34
0066,Alcobendas,7126,2024,30-34
0072,Alcorcón,8320,2021,30-34
0072,Alcorcón,8196,2022,30-34
0072,Alcorcón,8355,2023,30-34
0072,Alcorcón,8558,2024,30-34
0088,Aldea del Fresno,207,2021,30-34
0088,Aldea del Fresno,206,2022,30-34
0088,Aldea del Fresno,194,2023,30-34
0088,Aldea del Fresno,190,2024,30-34
0091,Algete,1081,2021,30-34
0091,Algete,1029,2022,30-34
0091,Algete,1042,2023,30-34
0091,Algete,1036,2024,30-34
0105,Alpedrete,670,2021,30-34
0105,Alpedrete,647,2022,30-34
0105,Alpedrete,711,2023,30-34
0105,Alpedrete,728,2024,30-34
0112,Ambite,34,2021,30-34
0112,Ambite,26,2022,30-34
0112,Ambite,25,2023,30-34
0112,Ambite,30,2024,30-34
0127,Anchuelo,95,2021,30-34
0127,Anchuelo,84,2022,30-34
0127,Anchuelo,93,2023,30-34
0127,Anchuelo,85,2024,30-34
0133,Aranjuez,3443,2021,30-34
0133,Aranjuez,3283,2022,30-34
0133,Aranjuez,3320,2023,30-34
0133,Aranjuez,3433,2024,30-34
0148,Arganda del Rey,3805,2021,30-34
0148,Arganda del Rey,3747,2022,30-34
0148,Arganda del Rey,3826,2023,30-34
0148,Arganda del Rey,3688,2024,30-34
0151,Arroyomolinos,1808,2021,30-34
0151,Arroyomolinos,1688,2022,30-34
0151,Arroyomolinos,1643,2023,30-34
0151,Arroyomolinos,1622,2024,30-34
0164,Atazar (El),2,2021,30-34
0164,Atazar (El),2,2022,30-34
0164,Atazar (El),1,2023,30-34
0164,Atazar (El),3,2024,30-34
0170,Batres,91,2021,30-34
0170,Batres,96,2022,30-34
0170,Batres,95,2023,30-34
0170,Batres,97,2024,30-34
0186,Becerril de la Sierra,293,2021,30-34
0186,Becerril de la Sierra,297,2022,30-34
0186,Becerril de la Sierra,291,2023,30-34
0186,Becerril de la Sierra,323,2024,30-34
0199,Belmonte de Tajo,102,2021,30-34
0199,Belmonte de Tajo,111,2022,30-34
0199,Belmonte de Tajo,121,2023,30-34
0199,Belmonte de Tajo,133,2024,30-34
0210,Berrueco (El),36,2021,30-34
0210,Berrueco (El),25,2022,30-34
0210,Berrueco (El),27,2023,30-34
0210,Berrueco (El),35,2024,30-34
0203,Berzosa del Lozoya,9,2021,30-34
0203,Berzosa del Lozoya,9,2022,30-34
0203,Berzosa del Lozoya,8,2023,30-34
0203,Berzosa del Lozoya,7,2024,30-34
0225,Boadilla del Monte,2232,2021,30-34
0225,Boadilla del Monte,2406,2022,30-34
0225,Boadilla del Monte,2487,2023,30-34
0225,Boadilla del Monte,2430,2024,30-34
0231,Boalo (El),350,2021,30-34
0231,Boalo (El),362,2022,30-34
0231,Boalo (El),349,2023,30-34
0231,Boalo (El),354,2024,30-34
0246,Braojos,8,2021,30-34
0246,Braojos,8,2022,30-34
0246,Braojos,8,2023,30-34
0246,Braojos,13,2024,30-34
0259,Brea de Tajo,17,2021,30-34
0259,Brea de Tajo,23,2022,30-34
0259,Brea de Tajo,23,2023,30-34
0259,Brea de Tajo,30,2024,30-34
0262,Brunete,573,2021,30-34
0262,Brunete,577,2022,30-34
0262,Brunete,586,2023,30-34
0262,Brunete,585,2024,30-34
0278,Buitrago del Lozoya,110,2021,30-34
0278,Buitrago del Lozoya,117,2022,30-34
0278,Buitrago del Lozoya,105,2023,30-34
0278,Buitrago del Lozoya,110,2024,30-34
0284,Bustarviejo,141,2021,30-34
0284,Bustarviejo,146,2022,30-34
0284,Bustarviejo,133,2023,30-34
0284,Bustarviejo,143,2024,30-34
0297,Cabanillas de la Sierra,35,2021,30-34
0297,Cabanillas de la Sierra,31,2022,30-34
0297,Cabanillas de la Sierra,35,2023,30-34
0297,Cabanillas de la Sierra,34,2024,30-34
0301,Cabrera (La),150,2021,30-34
0301,Cabrera (La),140,2022,30-34
0301,Cabrera (La),134,2023,30-34
0301,Cabrera (La),124,2024,30-34
0318,Cadalso de los Vidrios,213,2021,30-34
0318,Cadalso de los Vidrios,200,2022,30-34
0318,Cadalso de los Vidrios,183,2023,30-34
0318,Cadalso de los Vidrios,182,2024,30-34
0323,Camarma de Esteruelas,413,2021,30-34
0323,Camarma de Esteruelas,433,2022,30-34
0323,Camarma de Esteruelas,440,2023,30-34
0323,Camarma de Esteruelas,456,2024,30-34
0339,Campo Real,425,2021,30-34
0339,Campo Real,432,2022,30-34
0339,Campo Real,414,2023,30-34
0339,Campo Real,398,2024,30-34
0344,Canencia,15,2021,30-34
0344,Canencia,17,2022,30-34
0344,Canencia,20,2023,30-34
0344,Canencia,23,2024,30-34
0357,Carabaña,108,2021,30-34
0357,Carabaña,112,2022,30-34
0357,Carabaña,122,2023,30-34
0357,Carabaña,112,2024,30-34
0360,Casarrubuelos,243,2021,30-34
0360,Casarrubuelos,249,2022,30-34
0360,Casarrubuelos,225,2023,30-34
0360,Casarrubuelos,221,2024,30-34
0376,Cenicientos,115,2021,30-34
0376,Cenicientos,101,2022,30-34
0376,Cenicientos,102,2023,30-34
0376,Cenicientos,101,2024,30-34
0382,Cercedilla,421,2021,30-34
0382,Cercedilla,419,2022,30-34
0382,Cercedilla,430,2023,30-34
0382,Cercedilla,429,2024,30-34
0395,Cervera de Buitrago,3,2021,30-34
0395,Cervera de Buitrago,3,2022,30-34
0395,Cervera de Buitrago,2,2023,30-34
0395,Cervera de Buitrago,2,2024,30-34
0513,Chapinería,118,2021,30-34
0513,Chapinería,128,2022,30-34
0513,Chapinería,133,2023,30-34
0513,Chapinería,133,2024,30-34
0528,Chinchón,322,2021,30-34
0528,Chinchón,337,2022,30-34
0528,Chinchón,324,2023,30-34
0528,Chinchón,324,2024,30-34
0409,Ciempozuelos,1535,2021,30-34
0409,Ciempozuelos,1482,2022,30-34
0409,Ciempozuelos,1557,2023,30-34
0409,Ciempozuelos,1542,2024,30-34
0416,Cobeña,365,2021,30-34
0416,Cobeña,360,2022,30-34
0416,Cobeña,344,2023,30-34
0416,Cobeña,353,2024,30-34
0468,Collado Mediano,371,2021,30-34
0468,Collado Mediano,380,2022,30-34
0468,Collado Mediano,369,2023,30-34
0468,Collado Mediano,344,2024,30-34
0474,Collado Villalba,4085,2021,30-34
0474,Collado Villalba,4088,2022,30-34
0474,Collado Villalba,4323,2023,30-34
0474,Collado Villalba,4431,2024,30-34
0455,Colmenar Viejo,3294,2021,30-34
0455,Colmenar Viejo,3240,2022,30-34
0455,Colmenar Viejo,3398,2023,30-34
0455,Colmenar Viejo,3465,2024,30-34
0437,Colmenar de Oreja,477,2021,30-34
0437,Colmenar de Oreja,498,2022,30-34
0437,Colmenar de Oreja,506,2023,30-34
0437,Colmenar de Oreja,517,2024,30-34
0421,Colmenar del Arroyo,113,2021,30-34
0421,Colmenar del Arroyo,112,2022,30-34
0421,Colmenar del Arroyo,116,2023,30-34
0421,Colmenar del Arroyo,107,2024,30-34
0442,Colmenarejo,439,2021,30-34
0442,Colmenarejo,458,2022,30-34
0442,Colmenarejo,464,2023,30-34
0442,Colmenarejo,479,2024,30-34
0480,Corpa,59,2021,30-34
0480,Corpa,60,2022,30-34
0480,Corpa,53,2023,30-34
0480,Corpa,40,2024,30-34
0493,Coslada,5292,2021,30-34
0493,Coslada,4999,2022,30-34
0493,Coslada,4841,2023,30-34
0493,Coslada,4814,2024,30-34
0506,Cubas de la Sagra,320,2021,30-34
0506,Cubas de la Sagra,303,2022,30-34
0506,Cubas de la Sagra,301,2023,30-34
0506,Cubas de la Sagra,302,2024,30-34
0534,Daganzo de Arriba,427,2021,30-34
0534,Daganzo de Arriba,397,2022,30-34
0534,Daganzo de Arriba,414,2023,30-34
0534,Daganzo de Arriba,393,2024,30-34
0549,Escorial (El),875,2021,30-34
0549,Escorial (El),893,2022,30-34
0549,Escorial (El),879,2023,30-34
0549,Escorial (El),858,2024,30-34
0552,Estremera,73,2021,30-34
0552,Estremera,69,2022,30-34
0552,Estremera,69,2023,30-34
0552,Estremera,68,2024,30-34
0565,Fresnedillas de la Oliva,99,2021,30-34
0565,Fresnedillas de la Oliva,89,2022,30-34
0565,Fresnedillas de la Oliva,99,2023,30-34
0565,Fresnedillas de la Oliva,87,2024,30-34
0571,Fresno de Torote,128,2021,30-34
0571,Fresno de Torote,133,2022,30-34
0571,Fresno de Torote,124,2023,30-34
0571,Fresno de Torote,131,2024,30-34
0587,Fuenlabrada,12044,2021,30-34
0587,Fuenlabrada,11407,2022,30-34
0587,Fuenlabrada,10896,2023,30-34
0587,Fuenlabrada,10740,2024,30-34
0590,Fuente el Saz de Jarama,384,2021,30-34
0590,Fuente el Saz de Jarama,400,2022,30-34
0590,Fuente el Saz de Jarama,425,2023,30-34
0590,Fuente el Saz de Jarama,421,2024,30-34
0604,Fuentidueña de Tajo,126,2021,30-34
0604,Fuentidueña de Tajo,128,2022,30-34
0604,Fuentidueña de Tajo,137,2023,30-34
0604,Fuentidueña de Tajo,138,2024,30-34
0611,Galapagar,1930,2021,30-34
0611,Galapagar,1956,2022,30-34
0611,Galapagar,1970,2023,30-34
0611,Galapagar,2017,2024,30-34
0626,Garganta de los Montes,24,2021,30-34
0626,Garganta de los Montes,24,2022,30-34
0626,Garganta de los Montes,29,2023,30-34
0626,Garganta de los Montes,29,2024,30-34
0632,Gargantilla del Lozoya y Pinilla de Buitrago,16,2021,30-34
0632,Gargantilla del Lozoya y Pinilla de Buitrago,18,2022,30-34
0632,Gargantilla del Lozoya y Pinilla de Buitrago,15,2023,30-34
0632,Gargantilla del Lozoya y Pinilla de Buitrago,17,2024,30-34
0647,Gascones,13,2021,30-34
0647,Gascones,16,2022,30-34
0647,Gascones,13,2023,30-34
0647,Gascones,18,2024,30-34
0650,Getafe,10989,2021,30-34
0650,Getafe,10763,2022,30-34
0650,Getafe,10601,2023,30-34
0650,Getafe,10880,2024,30-34
0663,Griñón,491,2021,30-34
0663,Griñón,499,2022,30-34
0663,Griñón,486,2023,30-34
0663,Griñón,517,2024,30-34
0679,Guadalix de la Sierra,322,2021,30-34
0679,Guadalix de la Sierra,347,2022,30-34
0679,Guadalix de la Sierra,372,2023,30-34
0679,Guadalix de la Sierra,354,2024,30-34
0685,Guadarrama,857,2021,30-34
0685,Guadarrama,825,2022,30-34
0685,Guadarrama,806,2023,30-34
0685,Guadarrama,765,2024,30-34
0698,Hiruela (La),1,2021,30-34
0698,Hiruela (La),3,2022,30-34
0698,Hiruela (La),2,2023,30-34
0698,Hiruela (La),2,2024,30-34
0702,Horcajo de la Sierra-Aoslos,8,2021,30-34
0702,Horcajo de la Sierra-Aoslos,11,2022,30-34
0702,Horcajo de la Sierra-Aoslos,13,2023,30-34
0702,Horcajo de la Sierra-Aoslos,13,2024,30-34
0719,Horcajuelo de la Sierra,6,2021,30-34
0719,Horcajuelo de la Sierra,9,2022,30-34
0719,Horcajuelo de la Sierra,5,2023,30-34
0719,Horcajuelo de la Sierra,6,2024,30-34
0724,Hoyo de Manzanares,489,2021,30-34
0724,Hoyo de Manzanares,497,2022,30-34
0724,Hoyo de Manzanares,478,2023,30-34
