education_center_id;cycle;analysis_year;infant_transitions;max_infant_ii_places;max_enrolled;max_admitted;max_total_students;max_year;target_year_enrolled;estimated_places;applications_submitted;applications_admitted;applications_admitted_corrected;occupancy_rate;demand_ratio;admission_capacity_ratio;admission_efficiency;is_active
28079175;infantil_i_ciclo;2022-2023;0;0;33;37;33;2021-2022;13;11.0;18;17;17;0.3939393939393939;1.6363636363636365;1.5454545454545454;0.9444444444444444;1
28047678;infantil_i_ciclo;2022-2023;0;0;90;74;90;2021-2022;90;30.0;97;82;82;1.0;3.2333333333333334;2.7333333333333334;0.845360824742268;1
28018472;eso;2022-2023;0;0;530;107;530;2024-2025;463;132.5;147;117;117;0.8735849056603774;1.109433962264151;0.8830188679245283;0.7959183673469388;1
28066259;infantil_i_ciclo;2022-2023;0;0;116;112;116;2021-2022;111;38.666666666666664;137;104;104;0.9568965517241379;3.543103448275862;2.689655172413793;0.7591240875912408;1
28062345;infantil_ii_ciclo;2022-2023;0;0;55;19;55;2022-2023;55;18.333333333333332;20;19;19;1.0;1.090909090909091;1.0363636363636364;0.95;1
28062345;primaria;2022-2023;18.333333333333332;18.333333333333332;114;2;114;2020-2021;106;19.0;1;1;19.333333333333332;0.9298245614035088;0.05263157894736842;1.0175438596491226;1.0;1
28035615;infantil_ii_ciclo;2022-2023;0;0;133;34;133;2020-2021;111;44.333333333333336;23;23;23;0.8345864661654135;0.518796992481203;0.518796992481203;1.0;1
28035615;primaria;2022-2023;37.0;44.333333333333336;289;0;289;2020-2021;285;48.166666666666664;0;0;37.0;0.986159169550173;0.0;0.7681660899653979;0.0;1
28064101;infantil_i_ciclo;2022-2023;0;0;162;171;162;2023-2024;152;54.0;168;161;161;0.9382716049382716;3.111111111111111;2.9814814814814814;0.9583333333333334;1
28072405;infantil_i_ciclo;2022-2023;0;0;160;170;160;2024-2025;106;53.333333333333336;122;106;106;0.6625;2.2875;1.9874999999999998;0.8688524590163934;1
28078043;eso;2022-2023;0;0;466;53;466;2024-2025;339;116.5;93;77;77;0.7274678111587983;0.7982832618025751;0.6609442060085837;0.8279569892473119;1
28031531;infantil_ii_ciclo;2022-2023;0;0;196;49;196;2020-2021;162;65.33333333333333;51;46;46;0.826530612244898;0.7806122448979592;0.7040816326530612;0.9019607843137255;1
28031531;primaria;2022-2023;54.0;65.33333333333333;401;4;401;2023-2024;394;66.83333333333333;11;6;60.0;0.9825436408977556;0.16458852867830426;0.8977556109725686;0.5454545454545454;1
28028741;infantil_ii_ciclo;2022-2023;0;0;160;49;160;2020-2021;151;53.333333333333336;37;36;36;0.94375;0.69375;0.6749999999999999;0.972972972972973;1
28028741;primaria;2022-2023;50.333333333333336;53.333333333333336;376;2;376;2020-2021;351;62.666666666666664;10;1;51.333333333333336;0.9335106382978723;0.1595744680851064;0.8191489361702128;0.1;1
28069844;eso;2022-2023;0;0;639;137;639;2022-2023;639;159.75;187;137;137;1.0;1.1705790297339593;0.8575899843505478;0.732620320855615;1
28047897;infantil_i_ciclo;2022-2023;0;0;119;122;119;2021-2022;114;39.666666666666664;228;107;107;0.957983193277311;5.7478991596638656;2.697478991596639;0.4692982456140351;1
28041433;eso;2022-2023;0;0;519;101;519;2022-2023;519;129.75;108;101;101;1.0;0.8323699421965318;0.7784200385356455;0.9351851851851852;1
28057027;infantil_ii_ciclo;2022-2023;0;0;224;73;224;2021-2022;210;74.66666666666667;74;60;60;0.9375;0.9910714285714285;0.8035714285714285;0.8108108108108109;1
28057027;primaria;2022-2023;70.0;74.66666666666667;482;3;482;2023-2024;472;80.33333333333333;15;0;70.0;0.979253112033195;0.18672199170124482;0.8713692946058091;0.0;1
28070925;infantil_i_ciclo;2022-2023;0;0;178;163;178;2020-2021;173;59.333333333333336;202;172;172;0.9719101123595506;3.4044943820224716;2.898876404494382;0.8514851485148515;1
28059462;infantil_i_ciclo;2022-2023;0;0;141;139;141;2024-2025;137;47.0;160;141;141;0.9716312056737588;3.404255319148936;3.0;0.88125;1
28035640;infantil_ii_ciclo;2022-2023;0;0;230;56;230;2020-2021;188;76.66666666666667;51;50;50;0.8173913043478261;0.6652173913043478;0.6521739130434783;0.9803921568627451;1
28035640;primaria;2022-2023;62.666666666666664;76.66666666666667;587;4;587;2021-2022;533;97.83333333333333;21;6;68.66666666666666;0.9080068143100511;0.21465076660988075;0.7018739352640545;0.2857142857142857;1
28071206;infantil_ii_ciclo;2022-2023;0;0;23;8;23;2022-2023;23;7.666666666666667;8;8;8;1.0;1.0434782608695652;1.0434782608695652;1.0;1
28071206;primaria;2022-2023;7.666666666666667;7.666666666666667;45;1;45;2024-2025;33;7.5;4;4;11.666666666666668;0.7333333333333333;0.5333333333333333;1.5555555555555558;1.0;1
28046297;eso;2022-2023;0;0;436;93;436;2024-2025;434;109.0;84;84;84;0.9954128440366973;0.7706422018348624;0.7706422018348624;1.0;1
28057064;infantil_ii_ciclo;2022-2023;0;0;155;50;155;2021-2022;132;51.666666666666664;37;30;30;0.8516129032258064;0.7161290322580646;0.5806451612903226;0.8108108108108109;1
28057064;primaria;2022-2023;44.0;51.666666666666664;408;15;408;2020-2021;357;68.0;15;7;51.0;0.875;0.22058823529411764;0.75;0.4666666666666667;1
28002026;infantil_ii_ciclo;2022-2023;0;0;81;21;81;2022-2023;81;27.0;21;21;21;1.0;0.7777777777777778;0.7777777777777778;1.0;1
28002026;primaria;2022-2023;27.0;27.0;183;1;183;2020-2021;174;30.5;3;3;30.0;0.9508196721311475;0.09836065573770492;0.9836065573770492;1.0;1
28002026;eso;2022-2023;0;0;172;3;172;2024-2025;151;43.0;7;7;7;0.877906976744186;0.16279069767441862;0.16279069767441862;1.0;1
28080037;eso;2022-2023;0;0;526;154;526;2024-2025;262;131.5;105;102;102;0.49809885931558934;0.7984790874524715;0.7756653992395437;0.9714285714285714;1
28070974;eso;2022-2023;0;0;648;128;648;2024-2025;617;162.0;202;148;148;0.9521604938271605;1.2469135802469136;0.9135802469135802;0.7326732673267327;1
28050422;infantil_ii_ciclo;2022-2023;0;0;150;46;150;2021-2022;140;50.0;47;42;42;0.9333333333333333;0.94;0.84;0.8936170212765957;1
28050422;primaria;2022-2023;46.666666666666664;50.0;341;0;341;2020-2021;307;56.833333333333336;11;1;47.666666666666664;0.9002932551319648;0.1935483870967742;0.8387096774193548;0.09090909090909091;1
28005945;infantil_ii_ciclo;2022-2023;0;0;63;23;63;2020-2021;62;21.0;20;20;20;0.9841269841269841;0.9523809523809523;0.9523809523809523;1.0;1
28005945;primaria;2022-2023;20.666666666666668;21.0;148;3;148;2023-2024;143;24.666666666666668;14;9;29.666666666666668;0.9662162162162162;0.5675675675675675;1.2027027027027026;0.6428571428571429;1
28039669;infantil_ii_ciclo;2022-2023;0;0;146;45;146;2020-2021;120;48.666666666666664;59;42;42;0.821917808219178;1.2123287671232876;0.863013698630137;0.711864406779661;1
28039669;primaria;2022-2023;40.0;48.666666666666664;305;0;305;2020-2021;305;50.833333333333336;59;0;40.0;1.0;1.160655737704918;0.7868852459016393;0.0;1
28039669;eso;2022-2023;0;0;207;29;207;2023-2024;199;51.75;30;13;13;0.961352657004831;0.5797101449275363;0.25120772946859904;0.43333333333333335;1
28080980;infantil_ii_ciclo;2022-2023;0;0;38;12;38;2024-2025;35;12.666666666666666;12;12;12;0.9210526315789473;0.9473684210526316;0.9473684210526316;1.0;1
28080980;primaria;2022-2023;11.666666666666666;12.666666666666666;99;1;99;2023-2024;90;16.5;2;2;13.666666666666666;0.9090909090909091;0.12121212121212122;0.8282828282828283;1.0;1
28042085;eso;2022-2023;0;0;586;141;586;2023-2024;568;146.5;147;134;134;0.9692832764505119;1.0034129692832765;0.9146757679180887;0.9115646258503401;1
28006068;infantil_ii_ciclo;2022-2023;0;0;122;33;122;2020-2021;105;40.666666666666664;28;27;27;0.860655737704918;0.6885245901639344;0.6639344262295083;0.9642857142857143;1
28006068;primaria;2022-2023;35.0;40.666666666666664;291;3;291;2020-2021;282;48.5;8;4;39.0;0.9690721649484536;0.16494845360824742;0.8041237113402062;0.5;1
28030150;eso;2022-2023;0;0;293;68;293;2024-2025;267;73.25;67;57;57;0.9112627986348123;0.9146757679180887;0.7781569965870307;0.8507462686567164;1
28025373;infantil_ii_ciclo;2022-2023;0;0;91;28;91;2020-2021;78;30.333333333333332;25;25;25;0.8571428571428571;0.8241758241758242;0.8241758241758242;1.0;1
28025373;primaria;2022-2023;26.0;30.333333333333332;278;4;278;2020-2021;239;46.333333333333336;2;2;28.0;0.8597122302158273;0.043165467625899276;0.60431654676259;1.0;1
28072326;infantil_i_ciclo;2022-2023;0;0;206;211;206;2021-2022;199;68.66666666666667;211;202;202;0.9660194174757282;3.0728155339805823;2.9417475728155336;0.957345971563981;1
28068232;infantil_i_ciclo;2022-2023;0;0;170;163;170;2021-2022;160;56.666666666666664;162;144;144;0.9411764705882353;2.8588235294117648;2.5411764705882356;0.8888888888888888;1
28002464;infantil_ii_ciclo;2022-2023;0;0;64;12;64;2022-2023;64;21.333333333333332;12;12;12;1.0;0.5625;0.5625;1.0;1
28002464;primaria;2022-2023;21.333333333333332;21.333333333333332;262;1;262;2020-2021;187;43.666666666666664;1;1;22.333333333333332;0.7137404580152672;0.022900763358778626;0.5114503816793893;1.0;1
28064093;infantil_i_ciclo;2022-2023;0;0;116;114;116;2021-2022;113;38.666666666666664;122;106;106;0.9741379310344828;3.1551724137931036;2.741379310344828;0.8688524590163934;1
28072399;infantil_i_ciclo;2022-2023;0;0;95;96;95;2024-2025;79;31.666666666666668;100;84;84;0.8315789473684211;3.1578947368421053;2.6526315789473682;0.84;1
28005234;infantil_ii_ciclo;2022-2023;0;0;269;77;269;2020-2021;257;89.66666666666667;66;66;66;0.9553903345724907;0.7360594795539033;0.7360594795539033;1.0;1
28005234;primaria;2022-2023;85.66666666666667;89.66666666666667;576;7;576;2024-2025;572;96.0;36;12;97.66666666666667;0.9930555555555556;0.375;1.0173611111111112;0.3333333333333333;1
28049420;infantil_ii_ciclo;2022-2023;0;0;124;24;124;2020-2021;72;41.333333333333336;26;21;21;0.5806451612903226;0.6290322580645161;0.5080645161290323;0.8076923076923077;1
28049420;primaria;2022-2023;24.0;41.333333333333336;276;7;276;2022-2023;276;46.0;8;7;31.0;1.0;0.17391304347826086;0.6739130434782609;0.875;1
28018393;infantil_ii_ciclo;2022-2023;0;0;60;19;60;2022-2023;60;20.0;23;19;19;1.0;1.15;0.95;0.8260869565217391;1
28018393;primaria;2022-2023;20.0;20.0;158;2;158;2022-2023;158;26.333333333333332;4;2;22.0;1.0;0.1518987341772152;0.8354430379746836;0.5;1
28005477;infantil_ii_ciclo;2022-2023;0;0;139;40;139;2022-2023;139;46.333333333333336;42;40;40;1.0;0.9064748201438848;0.8633093525179856;0.9523809523809523;1
28005477;primaria;2022-2023;46.333333333333336;46.333333333333336;447;11;447;2023-2024;430;74.5;13;6;52.333333333333336;0.9619686800894854;0.174496644295302;0.7024608501118569;0.46153846153846156;1
28071310;eso;2022-2023;0;0;684;157;684;2024-2025;677;171.0;173;161;161;0.9897660818713451;1.0116959064327486;0.9415204678362573;0.930635838150289;1
28018708;infantil_ii_ciclo;2022-2023;0;0;288;89;288;2020-2021;235;96.0;93;83;83;0.8159722222222222;0.96875;0.8645833333333334;0.8924731182795699;1
28018708;primaria;2022-2023;78.33333333333333;96.0;628;4;628;2020-2021;605;104.66666666666667;24;5;83.33333333333333;0.9633757961783439;0.22929936305732482;0.7961783439490445;0.20833333333333334;1
28069716;infantil_ii_ciclo;2022-2023;0;0;131;53;131;2024-2025;120;43.666666666666664;43;37;37;0.916030534351145;0.984732824427481;0.8473282442748092;0.8604651162790697;1
28069716;primaria;2022-2023;40.0;43.666666666666664;293;5;293;2022-2023;293;48.833333333333336;5;5;45.0;1.0;0.10238907849829351;0.9215017064846416;1.0;1
28065516;infantil_ii_ciclo;2022-2023;0;0;224;71;224;2021-2022;216;74.66666666666667;68;61;61;0.9642857142857143;0.9107142857142857;0.8169642857142857;0.8970588235294118;1
28065516;primaria;2022-2023;72.0;74.66666666666667;487;1;487;2024-2025;479;81.16666666666667;9;3;75.0;0.9835728952772074;0.1108829568788501;0.9240246406570841;0.3333333333333333;1
28047174;infantil_i_ciclo;2022-2023;0;0;10;9;10;2020-2021;9;3.3333333333333335;12;10;10;0.9;3.5999999999999996;3.0;0.8333333333333334;1
28039827;eso;2022-2023;0;0;573;134;573;2020-2021;556;143.25;136;111;111;0.9703315881326352;0.9493891797556719;0.774869109947644;0.8161764705882353;1
28030824;infantil_ii_ciclo;2022-2023;0;0;146;49;146;2020-2021;114;48.666666666666664;42;37;37;0.7808219178082192;0.863013698630137;0.7602739726027398;0.8809523809523809;1
28030824;primaria;2022-2023;38.0;48.666666666666664;368;3;368;2020-2021;344;61.333333333333336;5;2;40.0;0.9347826086956522;0.08152173913043478;0.6521739130434783;0.4;1
28038318;infantil_ii_ciclo;2022-2023;0;0;122;37;122;2020-2021;113;40.666666666666664;53;50;50;0.9262295081967213;1.3032786885245902;1.2295081967213115;0.9433962264150944;1
28038318;primaria;2022-2023;37.666666666666664;40.666666666666664;282;10;282;2023-2024;282;47.0;20;11;48.666666666666664;1.0;0.425531914893617;1.0354609929078014;0.55;1
28062631;infantil_i_ciclo;2022-2023;0;0;113;114;113;2021-2022;112;37.666666666666664;166;115;115;0.9911504424778761;4.407079646017699;3.0530973451327434;0.6927710843373494;1
28038197;infantil_ii_ciclo;2022-2023;0;0;180;55;180;2022-2023;180;60.0;59;55;55;1.0;0.9833333333333333;0.9166666666666666;0.9322033898305084;1
28038197;primaria;2022-2023;60.0;60.0;398;2;398;2023-2024;374;66.33333333333333;10;1;61.0;0.9396984924623115;0.15075376884422112;0.9195979899497488;0.1;1
28022207;eso;2022-2023;0;0;487;118;487;2022-2023;487;121.75;123;118;118;1.0;1.0102669404517455;0.9691991786447639;0.959349593495935;1
28043624;infantil_i_ciclo;2022-2023;0;0;111;105;111;2024-2025;102;37.0;130;95;95;0.918918918918919;3.5135135135135136;2.5675675675675675;0.7307692307692307;1
28060373;eso;2022-2023;0;0;506;133;506;2020-2021;443;126.5;103;90;90;0.8754940711462451;0.8142292490118577;0.7114624505928854;0.8737864077669902;1
28041597;eso;2022-2023;0;0;622;119;622;2022-2023;622;155.5;148;119;119;1.0;0.9517684887459807;0.7652733118971061;0.8040540540540541;1
28010710;infantil_ii_ciclo;2022-2023;0;0;131;48;131;2020-2021;129;43.666666666666664;45;42;42;0.9847328244274809;1.0305343511450382;0.9618320610687023;0.9333333333333333;1
28010710;primaria;2022-2023;43.0;43.666666666666664;280;6;280;2021-2022;261;46.666666666666664;7;5;48.0;0.9321428571428572;0.15;1.0285714285714287;0.7142857142857143;1
28022876;infantil_ii_ciclo;2022-2023;0;0;175;68;175;2021-2022;154;58.333333333333336;51;51;51;0.88;0.8742857142857142;0.8742857142857142;1.0;1
28022876;primaria;2022-2023;51.333333333333336;58.333333333333336;431;9;431;2020-2021;421;71.83333333333333;15;13;64.33333333333334;0.9767981438515081;0.20881670533642693;0.8955916473317868;0.8666666666666667;1
28043855;infantil_i_ciclo;2022-2023;0;0;43;42;43;2021-2022;42;14.333333333333334;64;43;43;0.9767441860465116;4.465116279069767;3.0;0.671875;1
28043855;infantil_ii_ciclo;2022-2023;0;0;71;8;71;2021-2022;60;23.666666666666668;8;7;7;0.8450704225352113;0.3380281690140845;0.29577464788732394;0.875;1
28057751;eso;2022-2023;0;0;646;191;646;2023-2024;590;161.5;164;149;149;0.913312693498452;1.0154798761609907;0.9226006191950464;0.9085365853658537;1
28010539;infantil_i_ciclo;2022-2023;0;0;40;39;40;2023-2024;39;13.333333333333334;82;30;30;0.975;6.1499999999999995;2.25;0.36585365853658536;1
28010539;infantil_ii_ciclo;2022-2023;0;0;65;10;65;2023-2024;61;21.666666666666668;24;21;21;0.9384615384615385;1.1076923076923075;0.9692307692307692;0.875;1
28010539;primaria;2022-2023;20.333333333333332;21.666666666666668;189;3;189;2024-2025;176;31.5;12;4;24.333333333333332;0.9312169312169312;0.38095238095238093;0.7724867724867724;0.3333333333333333;1
28033643;infantil_ii_ciclo;2022-2023;0;0;148;48;148;2021-2022;138;49.333333333333336;46;37;37;0.9324324324324325;0.9324324324324323;0.75;0.8043478260869565;1
28033643;primaria;2022-2023;46.0;49.333333333333336;322;7;322;2024-2025;318;53.666666666666664;8;3;49.0;0.9875776397515528;0.14906832298136646;0.9130434782608696;0.375;1
28061663;infantil_i_ciclo;2022-2023;0;0;119;107;119;2020-2021;115;39.666666666666664;161;106;106;0.9663865546218487;4.058823529411765;2.6722689075630255;0.6583850931677019;1
28063933;infantil_ii_ciclo;2022-2023;0;0;60;18;60;2024-2025;39;20.0;9;9;9;0.65;0.45;0.45;1.0;1
28063933;primaria;2022-2023;13.0;20.0;122;1;122;2021-2022;121;20.333333333333332;1;1;14.0;0.9918032786885246;0.049180327868852465;0.6885245901639344;1.0;1
28047307;infantil_i_ciclo;2022-2023;0;0;10;10;10;2024-2025;9;3.3333333333333335;11;9;9;0.9;3.3;2.6999999999999997;0.8181818181818182;1
28058676;eso;2022-2023;0;0;319;63;319;2022-2023;319;79.75;64;63;63;1.0;0.8025078369905956;0.7899686520376176;0.984375;1
28006007;infantil_ii_ciclo;2022-2023;0;0;65;17;65;2022-2023;65;21.666666666666668;17;17;17;1.0;0.7846153846153846;0.7846153846153846;1.0;1
28006007;primaria;2022-2023;21.666666666666668;21.666666666666668;151;0;151;2024-2025;140;25.166666666666668;7;0;21.666666666666668;0.9271523178807947;0.2781456953642384;0.8609271523178808;0.0;1
28035342;eso;2022-2023;0;0;496;117;496;2022-2023;496;124.0;117;117;117;1.0;0.9435483870967742;0.9435483870967742;1.0;1
28010771;infantil_ii_ciclo;2022-2023;0;0;144;55;144;2021-2022;140;48.0;42;41;41;0.9722222222222222;0.875;0.8541666666666666;0.9761904761904762;1
28010771;primaria;2022-2023;46.666666666666664;48.0;299;4;299;2024-2025;293;49.833333333333336;8;3;49.666666666666664;0.979933110367893;0.1605351170568562;0.9966555183946487;0.375;1
28039955;infantil_ii_ciclo;2022-2023;0;0;142;40;142;2020-2021;138;47.333333333333336;38;37;37;0.971830985915493;0.8028169014084506;0.7816901408450704;0.9736842105263158;1
28039955;primaria;2022-2023;46.0;47.333333333333336;289;3;289;2020-2021;278;48.166666666666664;11;8;54.0;0.9619377162629758;0.22837370242214533;1.1211072664359862;0.7272727272727273;1
28046194;infantil_i_ciclo;2022-2023;0;0;70;78;70;2022-2023;70;23.333333333333332;84;78;78;1.0;3.6;3.342857142857143;0.9285714285714286;1
28060294;infantil_ii_ciclo;2022-2023;0;0;169;50;169;2020-2021;147;56.333333333333336;49;41;41;0.8698224852071006;0.8698224852071006;0.7278106508875739;0.8367346938775511;1
28060294;primaria;2022-2023;49.0;56.333333333333336;479;4;479;2021-2022;461;79.83333333333333;17;12;61.0;0.9624217118997912;0.2129436325678497;0.7640918580375783;0.7058823529411765;1
28072387;infantil_i_ciclo;2022-2023;0;0;230;201;230;2022-2023;230;76.66666666666667;243;201;201;1.0;3.169565217391304;2.6217391304347823;0.8271604938271605;1
28034441;eso;2022-2023;0;0;293;48;293;2023-2024;281;73.25;87;77;77;0.9590443686006825;1.1877133105802047;1.0511945392491469;0.8850574712643678;1
28065711;eso;2022-2023;0;0;110;0;110;2024-2025;99;27.5;1;0;0;0.9;0.03636363636363636;0.0;0.0;1
28060397;eso;2022-2023;0;0;708;193;708;2024-2025;664;177.0;185;185;185;0.9378531073446328;1.0451977401129944;1.0451977401129944;1.0;1
28000066;infantil_ii_ciclo;2022-2023;0;0;70;26;70;2020-2021;68;23.333333333333332;34;19;19;0.9714285714285714;1.4571428571428573;0.8142857142857143;0.5588235294117647;1
28000066;primaria;2022-2023;22.666666666666668;23.333333333333332;151;3;151;2023-2024;148;25.166666666666668;16;4;26.666666666666668;0.9801324503311258;0.6357615894039734;1.0596026490066226;0.25;1
28024617;infantil_ii_ciclo;2022-2023;0;0;142;47;142;2021-2022;137;47.333333333333336;51;42;42;0.9647887323943662;1.0774647887323943;0.8873239436619718;0.8235294117647058;1
28024617;primaria;2022-2023;45.666666666666664;47.333333333333336;301;2;301;2021-2022;292;50.166666666666664;13;3;48.666666666666664;0.9700996677740864;0.25913621262458475;0.9700996677740864;0.23076923076923078;1
28037740;infantil_ii_ciclo;2022-2023;0;0;103;25;103;2023-2024;92;34.333333333333336;19;19;19;0.8932038834951457;0.5533980582524272;0.5533980582524272;1.0;1
28037740;primaria;2022-2023;30.666666666666668;34.333333333333336;280;2;280;2022-2023;280;46.666666666666664;2;2;32.66666666666667;1.0;0.04285714285714286;0.7000000000000002;1.0;1
28040696;eso;2022-2023;0;0;407;103;407;2024-2025;328;101.75;91;76;76;0.8058968058968059;0.8943488943488943;0.7469287469287469;0.8351648351648352;1
28047708;infantil_i_ciclo;2022-2023;0;0;113;110;113;2024-2025;112;37.666666666666664;132;113;113;0.9911504424778761;3.504424778761062;3.0;0.8560606060606061;1
28047061;infantil_i_ciclo;2022-2023;0;0;31;31;31;2023-2024;23;10.333333333333334;27;25;25;0.7419354838709677;2.6129032258064515;2.4193548387096775;0.9259259259259259;1
28025181;infantil_ii_ciclo;2022-2023;0;0;73;24;73;2020-2021;66;24.333333333333332;24;22;22;0.9041095890410958;0.9863013698630138;0.904109589041096;0.9166666666666666;1
